,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
222272,2013,6,1,654.0,700,-6.0,909.0,928,-19.0,DL,1547,N680DA,LGA,ATL,106.0,762,7,0,2013-06-01T11:00:00Z
222273,2013,6,1,655.0,655,0.0,915.0,914,1.0,UA,1139,N33289,EWR,DEN,239.0,1605,6,55,2013-06-01T10:00:00Z
222274,2013,6,1,655.0,700,-5.0,948.0,1013,-25.0,DL,1415,N3736C,JFK,SLC,267.0,1990,7,0,2013-06-01T11:00:00Z
222275,2013,6,1,655.0,700,-5.0,919.0,948,-29.0,DL,2285,N339NW,LGA,MCO,123.0,950,7,0,2013-06-01T11:00:00Z
222276,2013,6,1,656.0,700,-4.0,939.0,1010,-31.0,AA,2279,N3FUAA,LGA,MIA,144.0,1096,7,0,2013-06-01T11:00:00Z
222277,2013,6,1,658.0,700,-2.0,957.0,1019,-22.0,B6,671,N789JB,JFK,LAX,333.0,2475,7,0,2013-06-01T11:00:00Z
222278,2013,6,1,700.0,700,0.0,921.0,952,-31.0,UA,272,N464UA,EWR,MCO,121.0,937,7,0,2013-06-01T11:00:00Z
222279,2013,6,1,700.0,700,0.0,801.0,825,-24.0,WN,1362,N8608N,LGA,MDW,105.0,725,7,0,2013-06-01T11:00:00Z
222280,2013,6,1,701.0,705,-4.0,920.0,929,-9.0,EV,4607,N26141,EWR,ATL,110.0,746,7,5,2013-06-01T11:00:00Z
222281,2013,6,1,702.0,705,-3.0,913.0,958,-45.0,UA,1472,N39461,EWR,IAH,172.0,1400,7,5,2013-06-01T11:00:00Z
222282,2013,6,1,703.0,642,21.0,905.0,907,-2.0,UA,528,N413UA,EWR,PHX,284.0,2133,6,42,2013-06-01T10:00:00Z
222283,2013,6,1,706.0,630,36.0,844.0,803,41.0,EV,3266,N15572,EWR,RDU,60.0,416,6,30,2013-06-01T10:00:00Z
222284,2013,6,1,709.0,715,-6.0,846.0,909,-23.0,DL,831,N349NB,LGA,DTW,76.0,502,7,15,2013-06-01T11:00:00Z
222285,2013,6,1,709.0,705,4.0,948.0,1009,-21.0,DL,1879,N319US,LGA,FLL,144.0,1076,7,5,2013-06-01T11:00:00Z
222286,2013,6,1,714.0,716,-2.0,930.0,959,-29.0,UA,376,N556UA,LGA,IAH,178.0,1416,7,16,2013-06-01T11:00:00Z
222287,2013,6,1,714.0,715,-1.0,958.0,1022,-24.0,DL,763,N704X,JFK,LAX,320.0,2475,7,15,2013-06-01T11:00:00Z
222288,2013,6,1,716.0,715,1.0,1003.0,1010,-7.0,VX,399,N641VA,JFK,LAX,322.0,2475,7,15,2013-06-01T11:00:00Z
222289,2013,6,1,718.0,725,-7.0,1016.0,1040,-24.0,AA,443,N5FAAA,JFK,MIA,148.0,1089,7,25,2013-06-01T11:00:00Z
222290,2013,6,1,720.0,725,-5.0,944.0,1015,-31.0,AS,21,N590AS,EWR,SEA,312.0,2402,7,25,2013-06-01T11:00:00Z
222291,2013,6,1,720.0,729,-9.0,956.0,1020,-24.0,B6,361,N708JB,LGA,PBI,134.0,1035,7,29,2013-06-01T11:00:00Z
222292,2013,6,1,721.0,725,-4.0,842.0,905,-23.0,AA,305,N589AA,LGA,ORD,110.0,733,7,25,2013-06-01T11:00:00Z
222293,2013,6,1,724.0,725,-1.0,857.0,900,-3.0,WN,776,N267WN,EWR,BNA,104.0,748,7,25,2013-06-01T11:00:00Z
222294,2013,6,1,726.0,730,-4.0,1114.0,1128,-14.0,B6,215,N559JB,EWR,SJU,204.0,1608,7,30,2013-06-01T11:00:00Z
222295,2013,6,1,729.0,730,-1.0,1018.0,1050,-32.0,AA,33,N338AA,JFK,LAX,327.0,2475,7,30,2013-06-01T11:00:00Z
222296,2013,6,1,729.0,635,54.0,943.0,904,39.0,DL,1743,N976DL,JFK,ATL,107.0,760,6,35,2013-06-01T10:00:00Z
222297,2013,6,1,729.0,730,-1.0,1048.0,1045,3.0,VX,183,N846VA,EWR,SFO,360.0,2565,7,30,2013-06-01T11:00:00Z
222298,2013,6,1,731.0,730,1.0,1005.0,1030,-25.0,UA,1251,N75410,EWR,FLL,139.0,1065,7,30,2013-06-01T11:00:00Z
222299,2013,6,1,732.0,735,-3.0,901.0,900,1.0,WN,2153,N417WN,LGA,BNA,118.0,764,7,35,2013-06-01T11:00:00Z
222300,2013,6,1,735.0,740,-5.0,938.0,1004,-26.0,B6,611,N229JB,JFK,JAX,109.0,828,7,40,2013-06-01T11:00:00Z
222301,2013,6,1,735.0,710,25.0,944.0,925,19.0,WN,1010,N963WN,EWR,DEN,225.0,1605,7,10,2013-06-01T11:00:00Z
222302,2013,6,1,737.0,740,-3.0,1010.0,1040,-30.0,AA,715,N4YNAA,LGA,DFW,196.0,1389,7,40,2013-06-01T11:00:00Z
222303,2013,6,1,737.0,741,-4.0,836.0,857,-21.0,EV,4252,N13133,EWR,MKE,104.0,725,7,41,2013-06-01T11:00:00Z
222304,2013,6,1,741.0,745,-4.0,1042.0,1045,-3.0,DL,183,N723TW,JFK,SEA,333.0,2422,7,45,2013-06-01T11:00:00Z
222305,2013,6,1,741.0,745,-4.0,958.0,1001,-3.0,DL,807,N322US,EWR,ATL,105.0,746,7,45,2013-06-01T11:00:00Z
222306,2013,6,1,741.0,740,1.0,1058.0,1055,3.0,VX,11,N851VA,JFK,SFO,350.0,2586,7,40,2013-06-01T11:00:00Z
222307,2013,6,1,742.0,747,-5.0,903.0,913,-10.0,EV,3828,N12564,EWR,PIT,55.0,319,7,47,2013-06-01T11:00:00Z
222308,2013,6,1,745.0,750,-5.0,1202.0,1155,7.0,AA,655,N5FMAA,JFK,STT,209.0,1623,7,50,2013-06-01T11:00:00Z
222309,2013,6,1,745.0,750,-5.0,1014.0,1035,-21.0,B6,983,N763JB,LGA,TPA,134.0,1010,7,50,2013-06-01T11:00:00Z
222310,2013,6,1,747.0,755,-8.0,1025.0,1045,-20.0,B6,341,N589JB,JFK,SRQ,139.0,1041,7,55,2013-06-01T11:00:00Z
222311,2013,6,1,748.0,756,-8.0,929.0,954,-25.0,EV,4297,N11150,EWR,DTW,77.0,488,7,56,2013-06-01T11:00:00Z
222312,2013,6,1,749.0,755,-6.0,858.0,910,-12.0,MQ,4418,N804MQ,JFK,DCA,47.0,213,7,55,2013-06-01T11:00:00Z
222313,2013,6,1,749.0,750,-1.0,1131.0,1143,-12.0,UA,1216,N33209,EWR,SJU,201.0,1608,7,50,2013-06-01T11:00:00Z
222314,2013,6,1,750.0,748,2.0,900.0,920,-20.0,UA,488,N493UA,EWR,ORD,108.0,719,7,48,2013-06-01T11:00:00Z
222315,2013,6,1,751.0,756,-5.0,1020.0,1037,-17.0,B6,281,N536JB,JFK,MCO,123.0,944,7,56,2013-06-01T11:00:00Z
222316,2013,6,1,752.0,800,-8.0,1056.0,1135,-39.0,AA,59,N339AA,JFK,SFO,340.0,2586,8,0,2013-06-01T12:00:00Z
222317,2013,6,1,752.0,800,-8.0,1038.0,1106,-28.0,B6,553,N547JB,EWR,RSW,145.0,1068,8,0,2013-06-01T12:00:00Z
222318,2013,6,1,753.0,806,-13.0,1005.0,1035,-30.0,UA,696,N497UA,LGA,DEN,220.0,1620,8,6,2013-06-01T12:00:00Z
222319,2013,6,1,753.0,759,-6.0,1041.0,1109,-28.0,AA,2267,N3HGAA,LGA,MIA,145.0,1096,7,59,2013-06-01T11:00:00Z
222320,2013,6,1,753.0,755,-2.0,938.0,925,13.0,WN,1200,N228WN,EWR,STL,123.0,872,7,55,2013-06-01T11:00:00Z
222321,2013,6,1,753.0,756,-3.0,940.0,1007,-27.0,EV,4237,N12166,EWR,CHS,84.0,628,7,56,2013-06-01T11:00:00Z
222322,2013,6,1,754.0,800,-6.0,1014.0,1028,-14.0,DL,2047,N617DL,LGA,ATL,105.0,762,8,0,2013-06-01T12:00:00Z
222323,2013,6,1,755.0,755,0.0,936.0,920,16.0,MQ,3737,N519MQ,EWR,ORD,106.0,719,7,55,2013-06-01T11:00:00Z
222324,2013,6,1,756.0,800,-4.0,1055.0,1127,-32.0,UA,397,N505UA,JFK,SFO,337.0,2586,8,0,2013-06-01T12:00:00Z
222325,2013,6,1,756.0,805,-9.0,1029.0,1100,-31.0,DL,2395,N311US,LGA,PBI,138.0,1035,8,5,2013-06-01T12:00:00Z
222326,2013,6,1,757.0,800,-3.0,1026.0,1050,-24.0,B6,625,N354JB,JFK,HOU,190.0,1428,8,0,2013-06-01T12:00:00Z
222327,2013,6,1,757.0,756,1.0,926.0,946,-20.0,EV,4266,N14991,EWR,RDU,63.0,416,7,56,2013-06-01T11:00:00Z
222328,2013,6,1,758.0,755,3.0,951.0,1004,-13.0,9E,3353,N934XJ,JFK,DTW,86.0,509,7,55,2013-06-01T11:00:00Z
222329,2013,6,1,758.0,755,3.0,944.0,950,-6.0,US,1231,N171US,LGA,CLT,76.0,544,7,55,2013-06-01T11:00:00Z
222330,2013,6,1,759.0,800,-1.0,944.0,958,-14.0,B6,1273,N258JB,JFK,CHS,84.0,636,8,0,2013-06-01T12:00:00Z
222331,2013,6,1,759.0,805,-6.0,1036.0,1100,-24.0,DL,1109,N916DL,LGA,TPA,131.0,1010,8,5,2013-06-01T12:00:00Z
222332,2013,6,1,759.0,800,-1.0,936.0,1001,-25.0,DL,2245,N339NB,EWR,MSP,137.0,1008,8,0,2013-06-01T12:00:00Z
222333,2013,6,1,800.0,800,0.0,937.0,942,-5.0,9E,3611,N8694A,JFK,PIT,64.0,340,8,0,2013-06-01T12:00:00Z
222334,2013,6,1,800.0,800,0.0,1041.0,1105,-24.0,B6,25,N665JB,JFK,FLL,140.0,1069,8,0,2013-06-01T12:00:00Z
222335,2013,6,1,800.0,800,0.0,1012.0,1030,-18.0,WN,2392,N953WN,LGA,DEN,219.0,1620,8,0,2013-06-01T12:00:00Z
222336,2013,6,1,804.0,806,-2.0,1105.0,1105,0.0,UA,458,N507UA,EWR,LAX,323.0,2454,8,6,2013-06-01T12:00:00Z
222337,2013,6,1,804.0,756,8.0,936.0,931,5.0,B6,1103,N247JB,JFK,RDU,65.0,427,7,56,2013-06-01T11:00:00Z
222338,2013,6,1,804.0,810,-6.0,1038.0,1046,-8.0,DL,1429,N602DL,JFK,LAS,305.0,2248,8,10,2013-06-01T12:00:00Z
222339,2013,6,1,806.0,815,-9.0,955.0,1008,-13.0,US,821,N188US,EWR,CLT,75.0,529,8,15,2013-06-01T12:00:00Z
222340,2013,6,1,806.0,810,-4.0,914.0,936,-22.0,B6,1204,N309JB,JFK,BUF,54.0,301,8,10,2013-06-01T12:00:00Z
222341,2013,6,1,807.0,811,-4.0,907.0,921,-14.0,EV,4241,N21537,EWR,MHT,35.0,209,8,11,2013-06-01T12:00:00Z
222342,2013,6,1,808.0,811,-3.0,1036.0,1104,-28.0,UA,1261,N37434,EWR,MCO,125.0,937,8,11,2013-06-01T12:00:00Z
222343,2013,6,1,809.0,820,-11.0,934.0,940,-6.0,MQ,4655,N525MQ,LGA,BNA,102.0,764,8,20,2013-06-01T12:00:00Z
222344,2013,6,1,809.0,815,-6.0,1022.0,1046,-24.0,DL,914,N373NW,LGA,DEN,222.0,1620,8,15,2013-06-01T12:00:00Z
222345,2013,6,1,810.0,805,5.0,1051.0,1115,-24.0,DL,1271,N338NW,JFK,FLL,144.0,1069,8,5,2013-06-01T12:00:00Z
222346,2013,6,1,812.0,815,-3.0,944.0,1015,-31.0,DL,2119,N356NW,LGA,MSP,134.0,1020,8,15,2013-06-01T12:00:00Z
222347,2013,6,1,813.0,810,3.0,957.0,1025,-28.0,9E,3538,N930XJ,JFK,MSP,139.0,1029,8,10,2013-06-01T12:00:00Z
222348,2013,6,1,813.0,811,2.0,919.0,927,-8.0,EV,4233,N16546,EWR,BTV,44.0,266,8,11,2013-06-01T12:00:00Z
222349,2013,6,1,814.0,819,-5.0,1200.0,1210,-10.0,B6,717,N606JB,JFK,SJU,198.0,1598,8,19,2013-06-01T12:00:00Z
222350,2013,6,1,815.0,820,-5.0,1040.0,1115,-35.0,DL,1167,N308DE,JFK,TPA,130.0,1005,8,20,2013-06-01T12:00:00Z
222351,2013,6,1,815.0,820,-5.0,1042.0,1109,-27.0,DL,1959,N904DE,JFK,MCO,120.0,944,8,20,2013-06-01T12:00:00Z
222352,2013,6,1,816.0,820,-4.0,920.0,930,-10.0,AA,1838,N3GEAA,JFK,BOS,39.0,187,8,20,2013-06-01T12:00:00Z
222353,2013,6,1,818.0,830,-12.0,942.0,1012,-30.0,9E,3521,N933XJ,JFK,ORD,115.0,740,8,30,2013-06-01T12:00:00Z
222354,2013,6,1,819.0,825,-6.0,1044.0,1050,-6.0,DL,2170,N375DA,JFK,PHX,297.0,2153,8,25,2013-06-01T12:00:00Z
222355,2013,6,1,820.0,829,-9.0,1005.0,1024,-19.0,MQ,4607,N544MQ,LGA,CMH,70.0,479,8,29,2013-06-01T12:00:00Z
222356,2013,6,1,820.0,825,-5.0,1029.0,1023,6.0,B6,219,N316JB,JFK,CLT,80.0,541,8,25,2013-06-01T12:00:00Z
222357,2013,6,1,820.0,816,4.0,1006.0,1017,-11.0,EV,4380,N23139,EWR,MSP,145.0,1008,8,16,2013-06-01T12:00:00Z
222358,2013,6,1,822.0,825,-3.0,1008.0,1017,-9.0,US,1053,N186US,JFK,CLT,76.0,541,8,25,2013-06-01T12:00:00Z
222359,2013,6,1,822.0,830,-8.0,919.0,942,-23.0,EV,4411,N13132,EWR,BWI,35.0,169,8,30,2013-06-01T12:00:00Z
222360,2013,6,1,824.0,835,-11.0,952.0,1020,-28.0,MQ,4558,N724MQ,LGA,CLE,65.0,419,8,35,2013-06-01T12:00:00Z
222361,2013,6,1,824.0,824,0.0,1137.0,1200,-23.0,UA,1281,N39416,EWR,SFO,350.0,2565,8,24,2013-06-01T12:00:00Z
222362,2013,6,1,824.0,830,-6.0,948.0,1015,-27.0,AA,309,N454AA,LGA,ORD,109.0,733,8,30,2013-06-01T12:00:00Z
222363,2013,6,1,825.0,830,-5.0,1110.0,1126,-16.0,DL,857,N3766,JFK,SAN,315.0,2446,8,30,2013-06-01T12:00:00Z
222364,2013,6,1,829.0,830,-1.0,1120.0,1140,-20.0,UA,443,N555UA,JFK,LAX,323.0,2475,8,30,2013-06-01T12:00:00Z
222365,2013,6,1,829.0,833,-4.0,1103.0,1139,-36.0,B6,181,N634JB,JFK,SAN,320.0,2446,8,33,2013-06-01T12:00:00Z
222366,2013,6,1,831.0,835,-4.0,1115.0,1135,-20.0,AA,717,N3GKAA,LGA,DFW,188.0,1389,8,35,2013-06-01T12:00:00Z
222367,2013,6,1,832.0,829,3.0,1017.0,1034,-17.0,MQ,4478,N735MQ,LGA,DTW,79.0,502,8,29,2013-06-01T12:00:00Z
222368,2013,6,1,833.0,700,93.0,1119.0,1006,73.0,DL,2003,N938DL,LGA,MIA,139.0,1096,7,0,2013-06-01T11:00:00Z
222369,2013,6,1,834.0,840,-6.0,1046.0,1135,-49.0,UA,719,N853UA,EWR,IAH,174.0,1400,8,40,2013-06-01T12:00:00Z
222370,2013,6,1,834.0,836,-2.0,939.0,947,-8.0,B6,1172,N323JB,EWR,BOS,45.0,200,8,36,2013-06-01T12:00:00Z
222371,2013,6,1,835.0,815,20.0,1125.0,1120,5.0,DL,269,N6700,JFK,MIA,137.0,1089,8,15,2013-06-01T12:00:00Z
222372,2013,6,1,837.0,839,-2.0,1120.0,1143,-23.0,B6,175,N809JB,JFK,SEA,322.0,2422,8,39,2013-06-01T12:00:00Z
222373,2013,6,1,837.0,845,-8.0,1021.0,1044,-23.0,US,1429,N755US,LGA,CLT,79.0,544,8,45,2013-06-01T12:00:00Z
222374,2013,6,1,837.0,821,16.0,1012.0,1012,0.0,EV,3839,N14923,EWR,CMH,70.0,463,8,21,2013-06-01T12:00:00Z
222375,2013,6,1,838.0,840,-2.0,1121.0,1140,-19.0,UA,284,N402UA,EWR,SEA,321.0,2402,8,40,2013-06-01T12:00:00Z
222376,2013,6,1,838.0,840,-2.0,946.0,1010,-24.0,9E,3300,N937XJ,JFK,DCA,38.0,213,8,40,2013-06-01T12:00:00Z
222377,2013,6,1,841.0,845,-4.0,1101.0,1144,-43.0,DL,1885,N377NW,LGA,MCO,122.0,950,8,45,2013-06-01T12:00:00Z
222378,2013,6,1,844.0,640,124.0,1038.0,843,115.0,EV,4471,N14916,EWR,CLT,77.0,529,6,40,2013-06-01T10:00:00Z
222379,2013,6,1,846.0,850,-4.0,1013.0,1025,-12.0,MQ,4406,N800MQ,JFK,RDU,64.0,427,8,50,2013-06-01T12:00:00Z
222380,2013,6,1,846.0,850,-4.0,1005.0,1013,-8.0,9E,3465,N912XJ,JFK,BOS,43.0,187,8,50,2013-06-01T12:00:00Z
222381,2013,6,1,847.0,851,-4.0,1114.0,1154,-40.0,UA,352,N462UA,EWR,SAN,314.0,2425,8,51,2013-06-01T12:00:00Z
222382,2013,6,1,849.0,800,49.0,946.0,908,38.0,9E,3608,N8794B,JFK,PHL,25.0,94,8,0,2013-06-01T12:00:00Z
222383,2013,6,1,850.0,850,0.0,1239.0,1300,-21.0,AA,1357,N5FEAA,JFK,SJU,199.0,1598,8,50,2013-06-01T12:00:00Z
222384,2013,6,1,850.0,850,0.0,1223.0,1245,-22.0,DL,301,N3749D,JFK,SJU,193.0,1598,8,50,2013-06-01T12:00:00Z
222385,2013,6,1,850.0,855,-5.0,1039.0,1055,-16.0,DL,2179,N766NC,EWR,DTW,80.0,488,8,55,2013-06-01T12:00:00Z
222386,2013,6,1,850.0,830,20.0,1002.0,954,8.0,EV,4694,N27962,EWR,PWM,49.0,284,8,30,2013-06-01T12:00:00Z
222387,2013,6,1,851.0,832,19.0,1035.0,1030,5.0,EV,4175,N13994,EWR,AVL,83.0,583,8,32,2013-06-01T12:00:00Z
