,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
250478,2013,7,1,557.0,600,-3.0,828.0,907,-39.0,UA,1209,N11206,EWR,LAX,300.0,2454,6,0,2013-07-01T10:00:00Z
250479,2013,7,1,559.0,605,-6.0,748.0,735,13.0,MQ,3525,N721MQ,LGA,RDU,72.0,431,6,5,2013-07-01T10:00:00Z
250480,2013,7,1,600.0,600,0.0,836.0,830,6.0,AA,707,N3DBAA,LGA,DFW,186.0,1389,6,0,2013-07-01T10:00:00Z
250481,2013,7,1,600.0,600,0.0,839.0,834,5.0,B6,27,N559JB,EWR,MCO,136.0,937,6,0,2013-07-01T10:00:00Z
250482,2013,7,1,600.0,600,0.0,848.0,840,8.0,WN,488,N253WN,EWR,HOU,201.0,1411,6,0,2013-07-01T10:00:00Z
250483,2013,7,1,600.0,559,1.0,700.0,720,-20.0,UA,597,N428UA,EWR,BOS,40.0,200,5,59,2013-07-01T09:00:00Z
250484,2013,7,1,601.0,600,1.0,753.0,724,29.0,UA,350,N487UA,LGA,ORD,126.0,733,6,0,2013-07-01T10:00:00Z
250485,2013,7,1,602.0,605,-3.0,752.0,745,7.0,DL,1279,N363NB,LGA,MEM,140.0,963,6,5,2013-07-01T10:00:00Z
250486,2013,7,1,603.0,608,-5.0,713.0,719,-6.0,B6,2180,N304JB,EWR,BOS,44.0,200,6,8,2013-07-01T10:00:00Z
250487,2013,7,1,604.0,605,-1.0,909.0,905,4.0,AA,1837,N3EYAA,LGA,MIA,159.0,1096,6,5,2013-07-01T10:00:00Z
250488,2013,7,1,605.0,609,-4.0,901.0,859,2.0,B6,601,N613JB,JFK,FLL,151.0,1069,6,9,2013-07-01T10:00:00Z
250489,2013,7,1,605.0,600,5.0,717.0,727,-10.0,UA,569,N498UA,EWR,ORD,109.0,719,6,0,2013-07-01T10:00:00Z
250490,2013,7,1,606.0,605,1.0,925.0,909,16.0,UA,774,N811UA,EWR,RSW,154.0,1068,6,5,2013-07-01T10:00:00Z
250491,2013,7,1,606.0,610,-4.0,847.0,924,-37.0,UA,303,N555UA,JFK,SFO,324.0,2586,6,10,2013-07-01T10:00:00Z
250492,2013,7,1,607.0,611,-4.0,948.0,954,-6.0,B6,1403,N634JB,JFK,SJU,199.0,1598,6,11,2013-07-01T10:00:00Z
250493,2013,7,1,607.0,610,-3.0,823.0,807,16.0,DL,1919,N356NW,LGA,MSP,145.0,1020,6,10,2013-07-01T10:00:00Z
250494,2013,7,1,609.0,600,9.0,902.0,851,11.0,B6,371,N584JB,LGA,FLL,150.0,1076,6,0,2013-07-01T10:00:00Z
250495,2013,7,1,610.0,605,5.0,713.0,720,-7.0,WN,3574,N556WN,EWR,MDW,103.0,711,6,5,2013-07-01T10:00:00Z
250496,2013,7,1,611.0,620,-9.0,820.0,817,3.0,EV,4963,N186PQ,EWR,MSP,150.0,1008,6,20,2013-07-01T10:00:00Z
250497,2013,7,1,611.0,610,1.0,723.0,725,-2.0,WN,273,N8317M,LGA,MDW,107.0,725,6,10,2013-07-01T10:00:00Z
250498,2013,7,1,611.0,615,-4.0,842.0,857,-15.0,UA,1144,N87513,EWR,MCO,130.0,937,6,15,2013-07-01T10:00:00Z
250499,2013,7,1,614.0,600,14.0,732.0,715,17.0,MQ,3267,N505MQ,EWR,ORD,106.0,719,6,0,2013-07-01T10:00:00Z
250500,2013,7,1,615.0,615,0.0,923.0,910,13.0,AA,1895,N3HJAA,EWR,MIA,158.0,1085,6,15,2013-07-01T10:00:00Z
250501,2013,7,1,615.0,615,0.0,809.0,808,1.0,US,1447,N103US,JFK,CLT,87.0,541,6,15,2013-07-01T10:00:00Z
250502,2013,7,1,617.0,620,-3.0,848.0,842,6.0,DL,1743,N646DL,JFK,ATL,113.0,760,6,20,2013-07-01T10:00:00Z
250503,2013,7,1,618.0,615,3.0,803.0,806,-3.0,US,1965,N118US,EWR,CLT,75.0,529,6,15,2013-07-01T10:00:00Z
250504,2013,7,1,620.0,620,0.0,914.0,904,10.0,UA,1115,N28457,EWR,TPA,155.0,997,6,20,2013-07-01T10:00:00Z
250505,2013,7,1,623.0,629,-6.0,726.0,750,-24.0,UA,428,N479UA,EWR,BOS,39.0,200,6,29,2013-07-01T10:00:00Z
250506,2013,7,1,625.0,630,-5.0,902.0,905,-3.0,UA,329,N419UA,LGA,IAH,188.0,1416,6,30,2013-07-01T10:00:00Z
250507,2013,7,1,626.0,630,-4.0,838.0,847,-9.0,B6,211,N589JB,JFK,LAS,280.0,2248,6,30,2013-07-01T10:00:00Z
250508,2013,7,1,626.0,625,1.0,742.0,805,-23.0,WN,526,N244WN,LGA,STL,121.0,888,6,25,2013-07-01T10:00:00Z
250509,2013,7,1,628.0,630,-2.0,819.0,829,-10.0,EV,4471,N12552,EWR,CLT,88.0,529,6,30,2013-07-01T10:00:00Z
250510,2013,7,1,628.0,630,-2.0,806.0,755,11.0,AA,303,N3JXAA,LGA,ORD,111.0,733,6,30,2013-07-01T10:00:00Z
250511,2013,7,1,628.0,630,-2.0,926.0,904,22.0,B6,1099,N520JB,LGA,MCO,143.0,950,6,30,2013-07-01T10:00:00Z
250512,2013,7,1,628.0,610,18.0,848.0,805,43.0,MQ,3351,N720MQ,LGA,DTW,80.0,502,6,10,2013-07-01T10:00:00Z
250513,2013,7,1,629.0,630,-1.0,740.0,801,-21.0,EV,4422,N14158,EWR,PIT,53.0,319,6,30,2013-07-01T10:00:00Z
250514,2013,7,1,629.0,634,-5.0,834.0,840,-6.0,EV,4091,N13975,EWR,IND,102.0,645,6,34,2013-07-01T10:00:00Z
250515,2013,7,1,630.0,634,-4.0,838.0,845,-7.0,EV,4122,N14558,EWR,SDF,105.0,642,6,34,2013-07-01T10:00:00Z
250516,2013,7,1,630.0,630,0.0,840.0,835,5.0,US,1433,N153UW,LGA,CLT,91.0,544,6,30,2013-07-01T10:00:00Z
250517,2013,7,1,633.0,630,3.0,935.0,924,11.0,B6,929,N516JB,JFK,RSW,161.0,1074,6,30,2013-07-01T10:00:00Z
250518,2013,7,1,634.0,635,-1.0,755.0,745,10.0,EV,4241,N11155,EWR,DCA,57.0,199,6,35,2013-07-01T10:00:00Z
250519,2013,7,1,634.0,630,4.0,919.0,930,-11.0,UA,1402,N33103,JFK,LAX,309.0,2475,6,30,2013-07-01T10:00:00Z
250520,2013,7,1,635.0,640,-5.0,1034.0,1040,-6.0,AA,413,N3DRAA,JFK,SJU,203.0,1598,6,40,2013-07-01T10:00:00Z
250521,2013,7,1,639.0,645,-6.0,851.0,835,16.0,MQ,3599,N501MQ,LGA,MSP,151.0,1020,6,45,2013-07-01T10:00:00Z
250522,2013,7,1,641.0,641,0.0,935.0,940,-5.0,UA,1701,N37408,EWR,FLL,159.0,1065,6,41,2013-07-01T10:00:00Z
250523,2013,7,1,643.0,641,2.0,909.0,842,27.0,EV,4150,N11107,EWR,CVG,109.0,569,6,41,2013-07-01T10:00:00Z
250524,2013,7,1,643.0,643,0.0,825.0,901,-36.0,UA,485,N469UA,EWR,DEN,200.0,1605,6,43,2013-07-01T10:00:00Z
250525,2013,7,1,646.0,645,1.0,754.0,752,2.0,B6,318,N298JB,JFK,BOS,41.0,187,6,45,2013-07-01T10:00:00Z
250526,2013,7,1,646.0,644,2.0,801.0,812,-11.0,UA,1094,N77296,EWR,ORD,109.0,719,6,44,2013-07-01T10:00:00Z
250527,2013,7,1,646.0,645,1.0,907.0,912,-5.0,UA,327,N489UA,EWR,ATL,116.0,746,6,45,2013-07-01T10:00:00Z
250528,2013,7,1,647.0,648,-1.0,924.0,936,-12.0,UA,1269,N37267,EWR,PBI,141.0,1023,6,48,2013-07-01T10:00:00Z
250529,2013,7,1,649.0,655,-6.0,935.0,930,5.0,AA,711,N3EGAA,LGA,DFW,191.0,1389,6,55,2013-07-01T10:00:00Z
250530,2013,7,1,651.0,700,-9.0,822.0,835,-13.0,AA,305,N543AA,LGA,ORD,111.0,733,7,0,2013-07-01T11:00:00Z
250531,2013,7,1,651.0,650,1.0,926.0,933,-7.0,B6,453,N794JB,JFK,PBI,140.0,1028,6,50,2013-07-01T10:00:00Z
250532,2013,7,1,654.0,700,-6.0,905.0,951,-46.0,B6,23,N653JB,JFK,LAX,295.0,2475,7,0,2013-07-01T11:00:00Z
250533,2013,7,1,654.0,700,-6.0,757.0,806,-9.0,US,2116,N952UW,LGA,BOS,39.0,184,7,0,2013-07-01T11:00:00Z
250534,2013,7,1,654.0,700,-6.0,823.0,807,16.0,US,2163,N757UW,LGA,DCA,58.0,214,7,0,2013-07-01T11:00:00Z
250535,2013,7,1,655.0,700,-5.0,902.0,900,2.0,9E,3879,N8646A,EWR,CVG,92.0,569,7,0,2013-07-01T11:00:00Z
250536,2013,7,1,655.0,658,-3.0,855.0,915,-20.0,UA,1138,N38727,EWR,PHX,278.0,2133,6,58,2013-07-01T10:00:00Z
250537,2013,7,1,657.0,700,-3.0,935.0,940,-5.0,AA,2083,N576AA,EWR,DFW,193.0,1372,7,0,2013-07-01T11:00:00Z
250538,2013,7,1,657.0,700,-3.0,943.0,929,14.0,DL,1547,N645DL,LGA,ATL,124.0,762,7,0,2013-07-01T11:00:00Z
250539,2013,7,1,657.0,700,-3.0,932.0,1000,-28.0,DL,1415,N371DA,JFK,SLC,254.0,1990,7,0,2013-07-01T11:00:00Z
250540,2013,7,1,658.0,600,58.0,858.0,756,62.0,DL,731,N322NB,LGA,DTW,81.0,502,6,0,2013-07-01T10:00:00Z
250541,2013,7,1,658.0,647,11.0,848.0,918,-30.0,UA,1506,N73406,EWR,LAS,269.0,2227,6,47,2013-07-01T10:00:00Z
250542,2013,7,1,659.0,605,54.0,945.0,839,66.0,B6,583,N789JB,JFK,MCO,144.0,944,6,5,2013-07-01T10:00:00Z
250543,2013,7,1,659.0,700,-1.0,944.0,945,-1.0,DL,2285,N949DL,LGA,MCO,139.0,950,7,0,2013-07-01T11:00:00Z
250544,2013,7,1,659.0,705,-6.0,927.0,1004,-37.0,UA,1496,N14731,EWR,SNA,309.0,2434,7,5,2013-07-01T11:00:00Z
250545,2013,7,1,700.0,700,0.0,940.0,1003,-23.0,DL,763,N187DN,JFK,LAX,300.0,2475,7,0,2013-07-01T11:00:00Z
250546,2013,7,1,700.0,649,11.0,921.0,903,18.0,UA,343,N524UA,LGA,DEN,201.0,1620,6,49,2013-07-01T10:00:00Z
250547,2013,7,1,700.0,655,5.0,904.0,906,-2.0,US,334,N648AW,EWR,PHX,280.0,2133,6,55,2013-07-01T10:00:00Z
250548,2013,7,1,701.0,700,1.0,828.0,835,-7.0,WN,1696,N395SW,EWR,STL,121.0,872,7,0,2013-07-01T11:00:00Z
250549,2013,7,1,701.0,700,1.0,906.0,833,33.0,UA,331,N478UA,LGA,ORD,138.0,733,7,0,2013-07-01T11:00:00Z
250550,2013,7,1,702.0,700,2.0,808.0,811,-3.0,EV,5819,N13964,EWR,MHT,38.0,209,7,0,2013-07-01T11:00:00Z
250551,2013,7,1,702.0,705,-3.0,1048.0,1058,-10.0,B6,3,N568JB,JFK,SJU,202.0,1598,7,5,2013-07-01T11:00:00Z
250552,2013,7,1,703.0,705,-2.0,837.0,823,14.0,EV,4522,N13550,EWR,BNA,123.0,748,7,5,2013-07-01T11:00:00Z
250553,2013,7,1,703.0,700,3.0,1016.0,1007,9.0,DL,1879,N923DL,LGA,FLL,160.0,1076,7,0,2013-07-01T11:00:00Z
250554,2013,7,1,704.0,706,-2.0,925.0,1001,-36.0,UA,1665,N77430,EWR,LAX,302.0,2454,7,6,2013-07-01T11:00:00Z
250555,2013,7,1,705.0,705,0.0,935.0,903,32.0,EV,4246,N15985,EWR,DTW,101.0,488,7,5,2013-07-01T11:00:00Z
250556,2013,7,1,708.0,715,-7.0,1026.0,1030,-4.0,AA,443,N339AA,JFK,MIA,164.0,1089,7,15,2013-07-01T11:00:00Z
250557,2013,7,1,710.0,630,40.0,845.0,749,56.0,EV,4533,N12564,EWR,BUF,68.0,282,6,30,2013-07-01T10:00:00Z
250558,2013,7,1,711.0,650,21.0,1016.0,931,45.0,B6,525,N561JB,JFK,TPA,151.0,1005,6,50,2013-07-01T10:00:00Z
250559,2013,7,1,711.0,655,16.0,1054.0,1058,-4.0,DL,315,N638DL,JFK,SJU,200.0,1598,6,55,2013-07-01T10:00:00Z
250560,2013,7,1,711.0,715,-4.0,937.0,1010,-33.0,VX,399,N640VA,JFK,LAX,304.0,2475,7,15,2013-07-01T11:00:00Z
250561,2013,7,1,713.0,655,18.0,843.0,815,28.0,WN,428,N7702A,LGA,MKE,109.0,738,6,55,2013-07-01T10:00:00Z
250562,2013,7,1,714.0,705,9.0,1037.0,1015,22.0,AA,2279,N3EEAA,LGA,MIA,163.0,1096,7,5,2013-07-01T11:00:00Z
250563,2013,7,1,715.0,705,10.0,819.0,819,0.0,UA,1160,N39463,EWR,BOS,42.0,200,7,5,2013-07-01T11:00:00Z
250564,2013,7,1,715.0,645,30.0,924.0,908,16.0,US,15,N553UW,JFK,PHX,274.0,2153,6,45,2013-07-01T10:00:00Z
250565,2013,7,1,717.0,720,-3.0,1005.0,953,12.0,UA,318,N572UA,LGA,IAH,191.0,1416,7,20,2013-07-01T11:00:00Z
250566,2013,7,1,719.0,725,-6.0,1020.0,1010,10.0,AA,1815,N3FHAA,JFK,MCO,140.0,944,7,25,2013-07-01T11:00:00Z
250567,2013,7,1,720.0,720,0.0,946.0,1022,-36.0,AS,15,N533AS,EWR,SEA,306.0,2402,7,20,2013-07-01T11:00:00Z
250568,2013,7,1,721.0,700,21.0,1006.0,1015,-9.0,DL,269,N718TW,JFK,SFO,310.0,2586,7,0,2013-07-01T11:00:00Z
250569,2013,7,1,724.0,600,84.0,1013.0,815,118.0,FL,345,N168AT,LGA,ATL,130.0,762,6,0,2013-07-01T10:00:00Z
250570,2013,7,1,724.0,729,-5.0,1024.0,1019,5.0,B6,461,N784JB,LGA,PBI,142.0,1035,7,29,2013-07-01T11:00:00Z
250571,2013,7,1,724.0,730,-6.0,1041.0,1031,10.0,DL,1771,N711ZX,JFK,SEA,315.0,2422,7,30,2013-07-01T11:00:00Z
250572,2013,7,1,724.0,730,-6.0,922.0,928,-6.0,DL,831,N979DL,LGA,DTW,93.0,502,7,30,2013-07-01T11:00:00Z
250573,2013,7,1,725.0,705,20.0,1020.0,1005,15.0,UA,1060,N17233,EWR,PDX,325.0,2434,7,5,2013-07-01T11:00:00Z
250574,2013,7,1,726.0,730,-4.0,1003.0,1045,-42.0,VX,183,N849VA,EWR,SFO,316.0,2565,7,30,2013-07-01T11:00:00Z
250575,2013,7,1,726.0,725,1.0,828.0,845,-17.0,WN,463,N281WN,EWR,BNA,97.0,748,7,25,2013-07-01T11:00:00Z
250576,2013,7,1,727.0,710,17.0,939.0,915,24.0,MQ,3547,N722MQ,LGA,XNA,159.0,1147,7,10,2013-07-01T11:00:00Z
250577,2013,7,1,727.0,720,7.0,1023.0,953,30.0,UA,1591,N37462,EWR,IAH,196.0,1400,7,20,2013-07-01T11:00:00Z
250578,2013,7,1,727.0,730,-3.0,1028.0,1045,-17.0,UA,1668,N36444,EWR,SFO,340.0,2565,7,30,2013-07-01T11:00:00Z
250579,2013,7,1,732.0,735,-3.0,1007.0,1005,2.0,AA,1949,N3DXAA,JFK,LAS,290.0,2248,7,35,2013-07-01T11:00:00Z
250580,2013,7,1,733.0,735,-2.0,1034.0,1030,4.0,AA,1757,N3KFAA,JFK,TPA,151.0,1005,7,35,2013-07-01T11:00:00Z
250581,2013,7,1,734.0,740,-6.0,1018.0,1055,-37.0,VX,11,N853VA,JFK,SFO,315.0,2586,7,40,2013-07-01T11:00:00Z
250582,2013,7,1,735.0,735,0.0,1036.0,1020,16.0,WN,163,N906WN,LGA,HOU,209.0,1428,7,35,2013-07-01T11:00:00Z
250583,2013,7,1,736.0,730,6.0,1059.0,1025,34.0,AA,33,N324AA,JFK,LAX,306.0,2475,7,30,2013-07-01T11:00:00Z
250584,2013,7,1,737.0,700,37.0,1059.0,1004,55.0,DL,2003,N904DE,LGA,MIA,168.0,1096,7,0,2013-07-01T11:00:00Z
250585,2013,7,1,739.0,745,-6.0,1015.0,1000,15.0,DL,807,N377NW,EWR,ATL,126.0,746,7,45,2013-07-01T11:00:00Z
250586,2013,7,1,741.0,745,-4.0,900.0,900,0.0,B6,8,N346JB,JFK,PWM,48.0,273,7,45,2013-07-01T11:00:00Z
250587,2013,7,1,741.0,746,-5.0,918.0,915,3.0,UA,759,N457UA,EWR,ORD,131.0,719,7,46,2013-07-01T11:00:00Z
250588,2013,7,1,742.0,645,57.0,1031.0,845,106.0,B6,675,N229JB,JFK,MSY,173.0,1182,6,45,2013-07-01T10:00:00Z
250589,2013,7,1,743.0,720,23.0,934.0,921,13.0,EV,3824,N14974,EWR,GRR,84.0,605,7,20,2013-07-01T11:00:00Z
250590,2013,7,1,743.0,745,-2.0,1105.0,1034,31.0,B6,163,N266JB,JFK,SRQ,166.0,1041,7,45,2013-07-01T11:00:00Z
250591,2013,7,1,744.0,746,-2.0,848.0,857,-9.0,EV,4224,N14991,EWR,ALB,38.0,143,7,46,2013-07-01T11:00:00Z
250592,2013,7,1,745.0,725,20.0,1028.0,1010,18.0,UA,351,N466UA,EWR,MCO,137.0,937,7,25,2013-07-01T11:00:00Z
250593,2013,7,1,746.0,752,-6.0,910.0,932,-22.0,EV,4099,N34111,EWR,STL,119.0,872,7,52,2013-07-01T11:00:00Z
250594,2013,7,1,746.0,750,-4.0,903.0,911,-8.0,B6,2702,N273JB,JFK,BUF,54.0,301,7,50,2013-07-01T11:00:00Z
250595,2013,7,1,749.0,755,-6.0,906.0,930,-24.0,AA,309,N4WMAA,LGA,ORD,114.0,733,7,55,2013-07-01T11:00:00Z
250596,2013,7,1,750.0,755,-5.0,1050.0,1115,-25.0,AA,59,N329AA,JFK,SFO,321.0,2586,7,55,2013-07-01T11:00:00Z
250597,2013,7,1,751.0,750,1.0,1218.0,1041,97.0,B6,1717,N624JB,LGA,TPA,176.0,1010,7,50,2013-07-01T11:00:00Z
250598,2013,7,1,751.0,730,21.0,1137.0,1129,8.0,B6,1289,N806JB,EWR,SJU,206.0,1608,7,30,2013-07-01T11:00:00Z
250599,2013,7,1,751.0,755,-4.0,959.0,955,4.0,MQ,3478,N738MQ,LGA,DTW,81.0,502,7,55,2013-07-01T11:00:00Z
250600,2013,7,1,752.0,800,-8.0,1024.0,1021,3.0,B6,677,N178JB,JFK,JAX,122.0,828,8,0,2013-07-01T12:00:00Z
250601,2013,7,1,752.0,755,-3.0,924.0,915,9.0,MQ,3709,N3AEMQ,EWR,ORD,129.0,719,7,55,2013-07-01T11:00:00Z
250602,2013,7,1,753.0,755,-2.0,956.0,956,0.0,DL,2119,N968DL,LGA,MSP,136.0,1020,7,55,2013-07-01T11:00:00Z
250603,2013,7,1,754.0,755,-1.0,1050.0,950,60.0,US,1733,N538UW,LGA,CLT,93.0,544,7,55,2013-07-01T11:00:00Z
250604,2013,7,1,756.0,803,-7.0,954.0,1016,-22.0,EV,4407,N16178,EWR,OMA,151.0,1134,8,3,2013-07-01T12:00:00Z
250605,2013,7,1,756.0,805,-9.0,1249.0,1054,115.0,DL,1109,N311US,LGA,TPA,168.0,1010,8,5,2013-07-01T12:00:00Z
250606,2013,7,1,756.0,800,-4.0,1052.0,1101,-9.0,DL,2190,N352NW,JFK,MIA,148.0,1089,8,0,2013-07-01T12:00:00Z
250607,2013,7,1,756.0,800,-4.0,923.0,913,10.0,US,2165,N724UW,LGA,DCA,59.0,214,8,0,2013-07-01T12:00:00Z
250608,2013,7,1,757.0,800,-3.0,1120.0,1102,18.0,DL,1271,N383DN,JFK,FLL,151.0,1069,8,0,2013-07-01T12:00:00Z
250609,2013,7,1,758.0,800,-2.0,1154.0,1200,-6.0,AA,655,N5FGAA,JFK,STT,198.0,1623,8,0,2013-07-01T12:00:00Z
250610,2013,7,1,758.0,647,71.0,935.0,809,86.0,B6,905,N564JB,JFK,ORD,109.0,740,6,47,2013-07-01T10:00:00Z
250611,2013,7,1,758.0,800,-2.0,1134.0,1053,41.0,B6,901,N763JB,JFK,FLL,157.0,1069,8,0,2013-07-01T12:00:00Z
250612,2013,7,1,759.0,750,9.0,1011.0,944,27.0,B6,1273,N307JB,JFK,CHS,98.0,636,7,50,2013-07-01T11:00:00Z
250613,2013,7,1,759.0,800,-1.0,917.0,909,8.0,B6,1491,N329JB,JFK,ACK,43.0,199,8,0,2013-07-01T12:00:00Z
250614,2013,7,1,759.0,800,-1.0,1030.0,1014,16.0,DL,2457,N368NB,LGA,MSY,179.0,1183,8,0,2013-07-01T12:00:00Z
250615,2013,7,1,800.0,800,0.0,1035.0,1019,16.0,9E,3507,N926XJ,JFK,MSY,167.0,1182,8,0,2013-07-01T12:00:00Z
250616,2013,7,1,800.0,800,0.0,1025.0,938,47.0,B6,885,N231JB,JFK,RDU,73.0,427,8,0,2013-07-01T12:00:00Z
250617,2013,7,1,801.0,802,-1.0,921.0,930,-9.0,EV,5463,N724EV,LGA,BNA,110.0,764,8,2,2013-07-01T12:00:00Z
250618,2013,7,1,801.0,745,16.0,1005.0,920,45.0,EV,4125,N12126,EWR,GSO,75.0,445,7,45,2013-07-01T11:00:00Z
250619,2013,7,1,802.0,805,-3.0,959.0,950,9.0,9E,3611,N8977A,JFK,PIT,65.0,340,8,5,2013-07-01T12:00:00Z
250620,2013,7,1,802.0,750,12.0,1102.0,1029,33.0,UA,1547,N37263,EWR,DFW,194.0,1372,7,50,2013-07-01T11:00:00Z
250621,2013,7,1,806.0,743,23.0,921.0,904,17.0,EV,3854,N24103,EWR,BTV,46.0,266,7,43,2013-07-01T11:00:00Z
250622,2013,7,1,807.0,755,12.0,1021.0,1009,12.0,UA,561,N576UA,LGA,DEN,202.0,1620,7,55,2013-07-01T11:00:00Z
250623,2013,7,1,810.0,810,0.0,1028.0,1026,2.0,DL,27,N3744F,JFK,ATL,110.0,760,8,10,2013-07-01T12:00:00Z
250624,2013,7,1,811.0,815,-4.0,1059.0,1057,2.0,B6,281,N358JB,JFK,HOU,199.0,1428,8,15,2013-07-01T12:00:00Z
250625,2013,7,1,811.0,800,11.0,1344.0,1100,164.0,DL,2395,N931DL,LGA,PBI,163.0,1035,8,0,2013-07-01T12:00:00Z
250626,2013,7,1,812.0,815,-3.0,1053.0,1032,21.0,DL,1429,N674DL,JFK,LAS,278.0,2248,8,15,2013-07-01T12:00:00Z
250627,2013,7,1,812.0,630,102.0,1222.0,825,237.0,MQ,3676,N511MQ,LGA,CLT,86.0,544,6,30,2013-07-01T10:00:00Z
250628,2013,7,1,812.0,806,6.0,1049.0,1109,-20.0,UA,1223,N54241,EWR,LAX,304.0,2454,8,6,2013-07-01T12:00:00Z
250629,2013,7,1,813.0,811,2.0,1140.0,1020,80.0,EV,4419,N18114,EWR,XNA,155.0,1131,8,11,2013-07-01T12:00:00Z
250630,2013,7,1,814.0,816,-2.0,1047.0,1007,40.0,EV,4519,N36915,EWR,AVL,102.0,583,8,16,2013-07-01T12:00:00Z
250631,2013,7,1,815.0,815,0.0,1038.0,1030,8.0,9E,3538,N928XJ,JFK,MSP,155.0,1029,8,15,2013-07-01T12:00:00Z
250632,2013,7,1,815.0,815,0.0,1017.0,1031,-14.0,DL,914,N343NW,LGA,DEN,207.0,1620,8,15,2013-07-01T12:00:00Z
