,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
111329,2013,2,1,612.0,600,12.0,714.0,703,11.0,US,2114,N747UW,LGA,BOS,39.0,184,6,0,2013-02-01T11:00:00Z
111330,2013,2,1,615.0,610,5.0,1051.0,1051,0.0,B6,709,N665JB,JFK,SJU,198.0,1598,6,10,2013-02-01T11:00:00Z
111331,2013,2,1,616.0,625,-9.0,727.0,744,-17.0,EV,4533,N18557,EWR,BUF,53.0,282,6,25,2013-02-01T11:00:00Z
111332,2013,2,1,618.0,601,17.0,727.0,725,2.0,EV,4708,N13202,EWR,MKE,111.0,725,6,1,2013-02-01T11:00:00Z
111333,2013,2,1,621.0,610,11.0,918.0,910,8.0,AA,1895,N5CPAA,EWR,MIA,154.0,1085,6,10,2013-02-01T11:00:00Z
111334,2013,2,1,621.0,630,-9.0,832.0,830,2.0,MQ,4599,N3AEMQ,LGA,MSP,150.0,1020,6,30,2013-02-01T11:00:00Z
111335,2013,2,1,622.0,625,-3.0,722.0,730,-8.0,WN,3127,N723SW,EWR,BWI,45.0,169,6,25,2013-02-01T11:00:00Z
111336,2013,2,1,623.0,625,-2.0,917.0,916,1.0,B6,79,N703JB,JFK,MCO,156.0,944,6,25,2013-02-01T11:00:00Z
111337,2013,2,1,623.0,635,-12.0,928.0,934,-6.0,B6,983,N563JB,LGA,TPA,163.0,1010,6,35,2013-02-01T11:00:00Z
111338,2013,2,1,625.0,630,-5.0,746.0,810,-24.0,AA,303,N3DAAA,LGA,ORD,113.0,733,6,30,2013-02-01T11:00:00Z
111339,2013,2,1,625.0,630,-5.0,840.0,830,10.0,MQ,4576,N0EGMQ,LGA,CLT,100.0,544,6,30,2013-02-01T11:00:00Z
111340,2013,2,1,626.0,630,-4.0,1126.0,1140,-14.0,AA,413,N3CFAA,JFK,SJU,204.0,1598,6,30,2013-02-01T11:00:00Z
111341,2013,2,1,626.0,630,-4.0,905.0,859,6.0,DL,2006,N370NB,LGA,MSY,196.0,1183,6,30,2013-02-01T11:00:00Z
111342,2013,2,1,628.0,630,-2.0,930.0,927,3.0,B6,71,N729JB,JFK,TPA,162.0,1005,6,30,2013-02-01T11:00:00Z
111343,2013,2,1,629.0,630,-1.0,859.0,905,-6.0,WN,135,N202WN,LGA,DEN,233.0,1620,6,30,2013-02-01T11:00:00Z
111344,2013,2,1,629.0,630,-1.0,832.0,843,-11.0,US,1433,N173US,LGA,CLT,101.0,544,6,30,2013-02-01T11:00:00Z
111345,2013,2,1,630.0,640,-10.0,841.0,900,-19.0,EV,4122,N15980,EWR,SDF,113.0,642,6,40,2013-02-01T11:00:00Z
111346,2013,2,1,630.0,600,30.0,815.0,801,14.0,EV,4911,N759EV,EWR,DTW,80.0,488,6,0,2013-02-01T11:00:00Z
111347,2013,2,1,630.0,634,-4.0,946.0,935,11.0,UA,772,N514UA,EWR,MIA,171.0,1085,6,34,2013-02-01T11:00:00Z
111348,2013,2,1,631.0,635,-4.0,946.0,1002,-16.0,UA,421,N818UA,EWR,SFO,352.0,2565,6,35,2013-02-01T11:00:00Z
111349,2013,2,1,631.0,635,-4.0,946.0,1019,-33.0,UA,849,N491UA,EWR,PHX,301.0,2133,6,35,2013-02-01T11:00:00Z
111350,2013,2,1,632.0,635,-3.0,939.0,940,-1.0,AA,711,N3EMAA,LGA,DFW,222.0,1389,6,35,2013-02-01T11:00:00Z
111351,2013,2,1,632.0,625,7.0,935.0,934,1.0,UA,1497,N73278,LGA,IAH,219.0,1416,6,25,2013-02-01T11:00:00Z
111352,2013,2,1,633.0,631,2.0,740.0,741,-1.0,B6,1002,N583JB,JFK,BOS,40.0,187,6,31,2013-02-01T11:00:00Z
111353,2013,2,1,635.0,634,1.0,822.0,822,0.0,EV,4334,N21154,EWR,CMH,80.0,463,6,34,2013-02-01T11:00:00Z
111354,2013,2,1,640.0,630,10.0,849.0,847,2.0,EV,4419,N15574,EWR,IND,109.0,645,6,30,2013-02-01T11:00:00Z
111355,2013,2,1,640.0,645,-5.0,850.0,846,4.0,US,926,N560UW,EWR,CLT,95.0,529,6,45,2013-02-01T11:00:00Z
111356,2013,2,1,640.0,636,4.0,934.0,945,-11.0,UA,1701,N79279,EWR,FLL,156.0,1065,6,36,2013-02-01T11:00:00Z
111357,2013,2,1,641.0,635,6.0,941.0,939,2.0,UA,1627,N33714,EWR,PBI,167.0,1023,6,35,2013-02-01T11:00:00Z
111358,2013,2,1,642.0,645,-3.0,801.0,808,-7.0,B6,102,N586JB,JFK,BUF,62.0,301,6,45,2013-02-01T11:00:00Z
111359,2013,2,1,643.0,630,13.0,900.0,831,29.0,US,1407,N185UW,EWR,CLT,101.0,529,6,30,2013-02-01T11:00:00Z
111360,2013,2,1,644.0,607,37.0,854.0,819,35.0,EV,4559,N14902,EWR,CVG,108.0,569,6,7,2013-02-01T11:00:00Z
111361,2013,2,1,644.0,648,-4.0,952.0,1006,-14.0,UA,910,N471UA,EWR,AUS,228.0,1504,6,48,2013-02-01T11:00:00Z
111362,2013,2,1,645.0,645,0.0,935.0,952,-17.0,UA,719,N415UA,EWR,DFW,213.0,1372,6,45,2013-02-01T11:00:00Z
111363,2013,2,1,648.0,630,18.0,833.0,810,23.0,B6,905,N266JB,JFK,ORD,126.0,740,6,30,2013-02-01T11:00:00Z
111364,2013,2,1,651.0,655,-4.0,955.0,1029,-34.0,DL,1415,N703TW,JFK,SLC,278.0,1990,6,55,2013-02-01T11:00:00Z
111365,2013,2,1,651.0,659,-8.0,929.0,938,-9.0,DL,1547,N672DL,LGA,ATL,128.0,762,6,59,2013-02-01T11:00:00Z
111366,2013,2,1,651.0,654,-3.0,907.0,913,-6.0,UA,1472,N37464,EWR,DEN,233.0,1605,6,54,2013-02-01T11:00:00Z
111367,2013,2,1,652.0,700,-8.0,820.0,850,-30.0,AA,305,N4YRAA,LGA,ORD,117.0,733,7,0,2013-02-01T12:00:00Z
111368,2013,2,1,652.0,655,-3.0,946.0,927,19.0,B6,117,N646JB,JFK,MSY,186.0,1182,6,55,2013-02-01T11:00:00Z
111369,2013,2,1,652.0,700,-8.0,803.0,807,-4.0,US,2163,N748UW,LGA,DCA,56.0,214,7,0,2013-02-01T12:00:00Z
111370,2013,2,1,653.0,700,-7.0,1023.0,1045,-22.0,DL,1865,N713TW,JFK,SFO,349.0,2586,7,0,2013-02-01T12:00:00Z
111371,2013,2,1,653.0,700,-7.0,758.0,807,-9.0,US,2116,N950UW,LGA,BOS,38.0,184,7,0,2013-02-01T12:00:00Z
111372,2013,2,1,654.0,700,-6.0,950.0,952,-2.0,DL,2285,N322NB,LGA,MCO,153.0,950,7,0,2013-02-01T12:00:00Z
111373,2013,2,1,654.0,700,-6.0,1032.0,1034,-2.0,DL,763,N709TW,JFK,LAX,350.0,2475,7,0,2013-02-01T12:00:00Z
111374,2013,2,1,657.0,659,-2.0,1042.0,959,43.0,AA,1815,N5FMAA,JFK,MCO,170.0,944,6,59,2013-02-01T11:00:00Z
111375,2013,2,1,657.0,705,-8.0,1027.0,1035,-8.0,VX,399,N626VA,JFK,LAX,356.0,2475,7,5,2013-02-01T12:00:00Z
111376,2013,2,1,657.0,705,-8.0,920.0,940,-20.0,MQ,4534,N833MQ,LGA,XNA,180.0,1147,7,5,2013-02-01T12:00:00Z
111377,2013,2,1,657.0,655,2.0,937.0,918,19.0,UA,1568,N34282,EWR,MSY,191.0,1167,6,55,2013-02-01T11:00:00Z
111378,2013,2,1,658.0,700,-2.0,938.0,957,-19.0,B6,203,N516JB,JFK,LAS,314.0,2248,7,0,2013-02-01T12:00:00Z
111379,2013,2,1,658.0,700,-2.0,1018.0,1027,-9.0,B6,671,N775JB,JFK,LAX,349.0,2475,7,0,2013-02-01T12:00:00Z
111380,2013,2,1,658.0,700,-2.0,1026.0,1014,12.0,DL,1879,N371NW,LGA,FLL,183.0,1076,7,0,2013-02-01T12:00:00Z
111381,2013,2,1,659.0,633,26.0,842.0,813,29.0,EV,4424,N16561,EWR,RDU,77.0,416,6,33,2013-02-01T11:00:00Z
111382,2013,2,1,659.0,700,-1.0,800.0,815,-15.0,UA,1142,N77258,EWR,BOS,41.0,200,7,0,2013-02-01T12:00:00Z
111383,2013,2,1,701.0,705,-4.0,1008.0,1015,-7.0,WN,3483,N243WN,EWR,HOU,223.0,1411,7,5,2013-02-01T12:00:00Z
111384,2013,2,1,702.0,705,-3.0,1011.0,1002,9.0,B6,389,N804JB,LGA,MCO,156.0,950,7,5,2013-02-01T12:00:00Z
111385,2013,2,1,703.0,705,-2.0,1035.0,1021,14.0,B6,981,N591JB,JFK,FLL,166.0,1069,7,5,2013-02-01T12:00:00Z
111386,2013,2,1,703.0,705,-2.0,1020.0,1034,-14.0,UA,1655,N27733,EWR,SNA,359.0,2434,7,5,2013-02-01T12:00:00Z
111387,2013,2,1,704.0,715,-11.0,1040.0,1040,0.0,UA,799,N557UA,JFK,SFO,358.0,2586,7,15,2013-02-01T12:00:00Z
111388,2013,2,1,705.0,700,5.0,1030.0,1019,11.0,DL,2003,N920DE,LGA,MIA,175.0,1096,7,0,2013-02-01T12:00:00Z
111389,2013,2,1,706.0,710,-4.0,1209.0,1203,6.0,B6,715,N508JB,JFK,SJU,204.0,1598,7,10,2013-02-01T12:00:00Z
111390,2013,2,1,708.0,710,-2.0,851.0,850,1.0,MQ,3737,N526MQ,EWR,ORD,121.0,719,7,10,2013-02-01T12:00:00Z
111391,2013,2,1,710.0,725,-15.0,1006.0,1035,-29.0,AS,11,N551AS,EWR,SEA,323.0,2402,7,25,2013-02-01T12:00:00Z
111392,2013,2,1,710.0,720,-10.0,856.0,928,-32.0,DL,831,N922DL,LGA,DTW,80.0,502,7,20,2013-02-01T12:00:00Z
111393,2013,2,1,710.0,700,10.0,836.0,836,0.0,UA,1162,N76265,EWR,ORD,120.0,719,7,0,2013-02-01T12:00:00Z
111394,2013,2,1,711.0,720,-9.0,824.0,845,-21.0,FL,850,N891AT,LGA,MKE,112.0,738,7,20,2013-02-01T12:00:00Z
111395,2013,2,1,712.0,715,-3.0,1045.0,1035,10.0,AA,825,N3HWAA,JFK,FLL,173.0,1069,7,15,2013-02-01T12:00:00Z
111396,2013,2,1,712.0,705,7.0,1011.0,1000,11.0,UA,235,N411UA,EWR,MCO,154.0,937,7,5,2013-02-01T12:00:00Z
111397,2013,2,1,714.0,630,44.0,913.0,845,28.0,EV,4471,N10156,EWR,CLT,97.0,529,6,30,2013-02-01T11:00:00Z
111398,2013,2,1,715.0,700,15.0,840.0,839,1.0,UA,550,N473UA,LGA,ORD,119.0,733,7,0,2013-02-01T12:00:00Z
111399,2013,2,1,720.0,615,65.0,929.0,820,69.0,US,1791,N712US,JFK,CLT,98.0,541,6,15,2013-02-01T11:00:00Z
111400,2013,2,1,721.0,730,-9.0,1028.0,1040,-12.0,AA,2083,N482AA,EWR,DFW,223.0,1372,7,30,2013-02-01T12:00:00Z
111401,2013,2,1,722.0,705,17.0,1040.0,1018,22.0,UA,298,N539UA,EWR,LAX,348.0,2454,7,5,2013-02-01T12:00:00Z
111402,2013,2,1,723.0,730,-7.0,1055.0,1115,-20.0,VX,11,N839VA,JFK,SFO,358.0,2586,7,30,2013-02-01T12:00:00Z
111403,2013,2,1,724.0,730,-6.0,1023.0,1045,-22.0,UA,10,N73283,LGA,IAH,215.0,1416,7,30,2013-02-01T12:00:00Z
111404,2013,2,1,725.0,730,-5.0,941.0,1004,-23.0,DL,807,N324NB,EWR,ATL,120.0,746,7,30,2013-02-01T12:00:00Z
111405,2013,2,1,726.0,730,-4.0,1032.0,1040,-8.0,AA,715,N4XVAA,LGA,DFW,229.0,1389,7,30,2013-02-01T12:00:00Z
111406,2013,2,1,729.0,720,9.0,1018.0,1023,-5.0,UA,1724,N36247,EWR,PBI,154.0,1023,7,20,2013-02-01T12:00:00Z
111407,2013,2,1,730.0,729,1.0,855.0,850,5.0,B6,1305,N216JB,JFK,IAD,55.0,228,7,29,2013-02-01T12:00:00Z
111408,2013,2,1,730.0,731,-1.0,1048.0,1045,3.0,B6,1601,N607JB,LGA,RSW,182.0,1080,7,31,2013-02-01T12:00:00Z
111409,2013,2,1,732.0,740,-8.0,915.0,927,-12.0,EV,4099,N13538,EWR,STL,142.0,872,7,40,2013-02-01T12:00:00Z
111410,2013,2,1,732.0,715,17.0,1045.0,1027,18.0,UA,1299,N18223,EWR,RSW,176.0,1068,7,15,2013-02-01T12:00:00Z
111411,2013,2,1,733.0,735,-2.0,1100.0,1047,13.0,B6,341,N556JB,JFK,SRQ,175.0,1041,7,35,2013-02-01T12:00:00Z
111412,2013,2,1,735.0,740,-5.0,1030.0,1105,-35.0,DL,1889,N647DL,JFK,SEA,325.0,2422,7,40,2013-02-01T12:00:00Z
111413,2013,2,1,738.0,745,-7.0,914.0,930,-16.0,AA,309,N4XYAA,LGA,ORD,121.0,733,7,45,2013-02-01T12:00:00Z
111414,2013,2,1,738.0,645,53.0,946.0,920,26.0,UA,338,N466UA,LGA,DEN,227.0,1620,6,45,2013-02-01T11:00:00Z
111415,2013,2,1,740.0,740,0.0,1042.0,1045,-3.0,UA,1179,N37277,EWR,TPA,162.0,997,7,40,2013-02-01T12:00:00Z
111416,2013,2,1,740.0,745,-5.0,1220.0,1237,-17.0,UA,1481,N17104,EWR,SJU,204.0,1608,7,45,2013-02-01T12:00:00Z
111417,2013,2,1,743.0,750,-7.0,921.0,940,-19.0,9E,3611,N805AY,JFK,PIT,71.0,340,7,50,2013-02-01T12:00:00Z
111418,2013,2,1,745.0,600,105.0,900.0,724,96.0,EV,6055,N13978,LGA,IAD,50.0,229,6,0,2013-02-01T11:00:00Z
111419,2013,2,1,745.0,753,-8.0,931.0,1007,-36.0,DL,2119,N330NW,LGA,MSP,146.0,1020,7,53,2013-02-01T12:00:00Z
111420,2013,2,1,745.0,759,-14.0,1034.0,1115,-41.0,UA,1539,N17730,EWR,DFW,215.0,1372,7,59,2013-02-01T12:00:00Z
111421,2013,2,1,746.0,745,1.0,855.0,922,-27.0,UA,560,N428UA,EWR,ORD,112.0,719,7,45,2013-02-01T12:00:00Z
111422,2013,2,1,747.0,720,27.0,927.0,920,7.0,EV,4246,N11107,EWR,DTW,79.0,488,7,20,2013-02-01T12:00:00Z
111423,2013,2,1,748.0,757,-9.0,855.0,910,-15.0,B6,44,N568JB,JFK,SYR,47.0,209,7,57,2013-02-01T12:00:00Z
111424,2013,2,1,748.0,752,-4.0,1038.0,1058,-20.0,UA,451,N504UA,EWR,IAH,211.0,1400,7,52,2013-02-01T12:00:00Z
111425,2013,2,1,751.0,755,-4.0,1006.0,1012,-6.0,9E,4023,N8884E,EWR,CVG,104.0,569,7,55,2013-02-01T12:00:00Z
111426,2013,2,1,752.0,755,-3.0,902.0,930,-28.0,WN,3935,N436WN,LGA,MDW,113.0,725,7,55,2013-02-01T12:00:00Z
111427,2013,2,1,752.0,800,-8.0,915.0,917,-2.0,US,2165,N766US,LGA,DCA,45.0,214,8,0,2013-02-01T13:00:00Z
111428,2013,2,1,753.0,800,-7.0,850.0,908,-18.0,US,2118,N956UW,LGA,BOS,37.0,184,8,0,2013-02-01T13:00:00Z
111429,2013,2,1,754.0,800,-6.0,1103.0,1124,-21.0,DL,2143,N347NW,JFK,MIA,169.0,1089,8,0,2013-02-01T13:00:00Z
111430,2013,2,1,754.0,800,-6.0,1119.0,1125,-6.0,UA,397,N525UA,JFK,SFO,349.0,2586,8,0,2013-02-01T13:00:00Z
111431,2013,2,1,755.0,800,-5.0,1104.0,1054,10.0,B6,517,N633JB,EWR,MCO,154.0,937,8,0,2013-02-01T13:00:00Z
111432,2013,2,1,755.0,759,-4.0,1027.0,1039,-12.0,DL,2047,N664DN,LGA,ATL,122.0,762,7,59,2013-02-01T12:00:00Z
111433,2013,2,1,756.0,747,9.0,1129.0,1126,3.0,B6,643,N789JB,JFK,SFO,369.0,2586,7,47,2013-02-01T12:00:00Z
111434,2013,2,1,756.0,759,-3.0,1015.0,1011,4.0,US,1733,N556UW,LGA,CLT,108.0,544,7,59,2013-02-01T12:00:00Z
111435,2013,2,1,757.0,800,-3.0,1125.0,1122,3.0,DL,1271,N972DL,JFK,FLL,175.0,1069,8,0,2013-02-01T13:00:00Z
111436,2013,2,1,758.0,800,-2.0,1135.0,1140,-5.0,WN,1558,N715SW,EWR,PHX,318.0,2133,8,0,2013-02-01T13:00:00Z
111437,2013,2,1,758.0,705,53.0,1023.0,943,40.0,UA,1485,N75854,EWR,LAS,299.0,2227,7,5,2013-02-01T12:00:00Z
111438,2013,2,1,802.0,745,17.0,1125.0,1125,0.0,AA,59,N353AA,JFK,SFO,356.0,2586,7,45,2013-02-01T12:00:00Z
111439,2013,2,1,803.0,803,0.0,1018.0,1025,-7.0,EV,4393,N16170,EWR,OMA,173.0,1134,8,3,2013-02-01T13:00:00Z
111440,2013,2,1,805.0,810,-5.0,1034.0,1044,-10.0,FL,346,N966AT,LGA,ATL,126.0,762,8,10,2013-02-01T13:00:00Z
111441,2013,2,1,805.0,805,0.0,1016.0,1029,-13.0,9E,3538,N914XJ,JFK,MSP,150.0,1029,8,5,2013-02-01T13:00:00Z
111442,2013,2,1,805.0,805,0.0,1115.0,1113,2.0,B6,17,N625JB,JFK,FLL,168.0,1069,8,5,2013-02-01T13:00:00Z
111443,2013,2,1,806.0,800,6.0,956.0,1011,-15.0,EV,4214,N12126,EWR,MSP,149.0,1008,8,0,2013-02-01T13:00:00Z
111444,2013,2,1,806.0,815,-9.0,1001.0,958,3.0,9E,3521,N922XJ,JFK,ORD,123.0,740,8,15,2013-02-01T13:00:00Z
111445,2013,2,1,806.0,810,-4.0,907.0,924,-17.0,B6,1172,N265JB,EWR,BOS,41.0,200,8,10,2013-02-01T13:00:00Z
111446,2013,2,1,807.0,730,37.0,1134.0,1100,34.0,AA,33,N320AA,JFK,LAX,347.0,2475,7,30,2013-02-01T12:00:00Z
111447,2013,2,1,809.0,812,-3.0,943.0,950,-7.0,B6,1051,N178JB,JFK,PIT,71.0,340,8,12,2013-02-01T13:00:00Z
111448,2013,2,1,809.0,810,-1.0,1043.0,1042,1.0,DL,269,N369NB,JFK,ATL,124.0,760,8,10,2013-02-01T13:00:00Z
111449,2013,2,1,809.0,815,-6.0,1058.0,1118,-20.0,DL,1429,N3747D,JFK,LAS,317.0,2248,8,15,2013-02-01T13:00:00Z
111450,2013,2,1,809.0,815,-6.0,1008.0,1015,-7.0,US,675,N654AW,EWR,CLT,94.0,529,8,15,2013-02-01T13:00:00Z
111451,2013,2,1,810.0,820,-10.0,943.0,939,4.0,9E,4051,N8943A,JFK,BWI,48.0,184,8,20,2013-02-01T13:00:00Z
111452,2013,2,1,810.0,817,-7.0,1124.0,1127,-3.0,DL,1109,N325US,LGA,TPA,166.0,1010,8,17,2013-02-01T13:00:00Z
111453,2013,2,1,811.0,800,11.0,910.0,917,-7.0,EV,4392,N27962,EWR,SYR,40.0,195,8,0,2013-02-01T13:00:00Z
111454,2013,2,1,812.0,810,2.0,1303.0,1315,-12.0,AA,655,N5FTAA,JFK,STT,202.0,1623,8,10,2013-02-01T13:00:00Z
111455,2013,2,1,812.0,815,-3.0,1126.0,1131,-5.0,DL,1167,N308DE,JFK,TPA,163.0,1005,8,15,2013-02-01T13:00:00Z
111456,2013,2,1,814.0,817,-3.0,1030.0,1058,-28.0,DL,914,N342NW,LGA,DEN,232.0,1620,8,17,2013-02-01T13:00:00Z
111457,2013,2,1,814.0,815,-1.0,1008.0,1010,-2.0,MQ,4490,N737MQ,LGA,CMH,82.0,479,8,15,2013-02-01T13:00:00Z
111458,2013,2,1,815.0,810,5.0,1129.0,1116,13.0,DL,1959,N984DL,JFK,MCO,163.0,944,8,10,2013-02-01T13:00:00Z
111459,2013,2,1,816.0,810,6.0,1023.0,1007,16.0,EV,4537,N16571,EWR,MEM,163.0,946,8,10,2013-02-01T13:00:00Z
111460,2013,2,1,816.0,825,-9.0,950.0,945,5.0,MQ,4418,N736MQ,JFK,DCA,63.0,213,8,25,2013-02-01T13:00:00Z
111461,2013,2,1,817.0,803,14.0,927.0,918,9.0,EV,4233,N13553,EWR,BTV,45.0,266,8,3,2013-02-01T13:00:00Z
111462,2013,2,1,817.0,820,-3.0,1003.0,955,8.0,MQ,4655,N508MQ,LGA,BNA,125.0,764,8,20,2013-02-01T13:00:00Z
111463,2013,2,1,819.0,819,0.0,1306.0,1307,-1.0,B6,717,N504JB,JFK,SJU,201.0,1598,8,19,2013-02-01T13:00:00Z
111464,2013,2,1,819.0,825,-6.0,1033.0,1026,7.0,US,487,N675AW,JFK,CLT,105.0,541,8,25,2013-02-01T13:00:00Z
111465,2013,2,1,820.0,759,21.0,914.0,909,5.0,EV,4457,N11551,EWR,MHT,38.0,209,7,59,2013-02-01T12:00:00Z
111466,2013,2,1,820.0,810,10.0,1013.0,955,18.0,MQ,4406,N836MQ,JFK,RDU,83.0,427,8,10,2013-02-01T13:00:00Z
111467,2013,2,1,821.0,700,81.0,1157.0,1015,102.0,AA,2279,N3BRAA,LGA,MIA,174.0,1096,7,0,2013-02-01T12:00:00Z
111468,2013,2,1,823.0,755,28.0,1155.0,1110,45.0,AA,2267,N3CHAA,LGA,MIA,177.0,1096,7,55,2013-02-01T12:00:00Z
111469,2013,2,1,824.0,828,-4.0,1115.0,1105,10.0,B6,611,N281JB,JFK,JAX,143.0,828,8,28,2013-02-01T13:00:00Z
111470,2013,2,1,825.0,834,-9.0,1022.0,1039,-17.0,EV,4230,N17560,EWR,GRR,97.0,605,8,34,2013-02-01T13:00:00Z
111471,2013,2,1,825.0,827,-2.0,1129.0,1140,-11.0,DL,2395,N354NW,LGA,PBI,168.0,1035,8,27,2013-02-01T13:00:00Z
111472,2013,2,1,825.0,830,-5.0,934.0,950,-16.0,WN,369,N455WN,EWR,MDW,110.0,711,8,30,2013-02-01T13:00:00Z
111473,2013,2,1,826.0,830,-4.0,1206.0,1154,12.0,UA,112,N19141,JFK,LAX,359.0,2475,8,30,2013-02-01T13:00:00Z
111474,2013,2,1,827.0,830,-3.0,1026.0,1023,3.0,9E,4220,N8577D,JFK,RDU,83.0,427,8,30,2013-02-01T13:00:00Z
111475,2013,2,1,827.0,830,-3.0,1008.0,1025,-17.0,AA,1855,N514AA,LGA,STL,143.0,888,8,30,2013-02-01T13:00:00Z
111476,2013,2,1,827.0,830,-3.0,1315.0,1335,-20.0,DL,301,N633DL,JFK,SJU,197.0,1598,8,30,2013-02-01T13:00:00Z
