,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
83322,2013,12,1,811.0,815,-4.0,1052.0,1123,-31.0,B6,281,N337JB,JFK,HOU,206.0,1428,8,15,2013-12-01T13:00:00Z
83323,2013,12,1,812.0,755,17.0,926.0,920,6.0,WN,4197,N257WN,EWR,MDW,106.0,711,7,55,2013-12-01T12:00:00Z
83324,2013,12,1,815.0,820,-5.0,1142.0,1153,-11.0,UA,447,N838UA,EWR,PHX,308.0,2133,8,20,2013-12-01T13:00:00Z
83325,2013,12,1,816.0,815,1.0,1041.0,1052,-11.0,DL,1429,N67171,JFK,LAS,295.0,2248,8,15,2013-12-01T13:00:00Z
83326,2013,12,1,816.0,825,-9.0,952.0,1005,-13.0,MQ,3272,N827MQ,LGA,CLE,70.0,419,8,25,2013-12-01T13:00:00Z
83327,2013,12,1,816.0,820,-4.0,917.0,940,-23.0,MQ,3370,N817MQ,JFK,DCA,45.0,213,8,20,2013-12-01T13:00:00Z
83328,2013,12,1,817.0,820,-3.0,1003.0,1021,-18.0,US,409,N669AW,EWR,CLT,83.0,529,8,20,2013-12-01T13:00:00Z
83329,2013,12,1,819.0,825,-6.0,1003.0,1029,-26.0,US,2053,N127UW,JFK,CLT,86.0,541,8,25,2013-12-01T13:00:00Z
83330,2013,12,1,820.0,824,-4.0,938.0,953,-15.0,EV,5813,N14570,EWR,RIC,51.0,277,8,24,2013-12-01T13:00:00Z
83331,2013,12,1,821.0,830,-9.0,1109.0,1152,-43.0,UA,443,N597UA,JFK,LAX,325.0,2475,8,30,2013-12-01T13:00:00Z
83332,2013,12,1,822.0,825,-3.0,933.0,947,-14.0,EV,4179,N14174,EWR,PWM,50.0,284,8,25,2013-12-01T13:00:00Z
83333,2013,12,1,822.0,830,-8.0,1044.0,1059,-15.0,F9,509,N216FR,LGA,DEN,236.0,1620,8,30,2013-12-01T13:00:00Z
83334,2013,12,1,823.0,830,-7.0,942.0,1024,-42.0,9E,2932,N937XJ,JFK,RDU,62.0,427,8,30,2013-12-01T13:00:00Z
83335,2013,12,1,824.0,830,-6.0,1008.0,1034,-26.0,DL,2119,N348NW,LGA,MSP,143.0,1020,8,30,2013-12-01T13:00:00Z
83336,2013,12,1,825.0,830,-5.0,946.0,1001,-15.0,9E,3579,N8896A,LGA,IAD,49.0,229,8,30,2013-12-01T13:00:00Z
83337,2013,12,1,825.0,829,-4.0,1010.0,1028,-18.0,B6,219,N190JB,JFK,CLT,87.0,541,8,29,2013-12-01T13:00:00Z
83338,2013,12,1,826.0,830,-4.0,933.0,943,-10.0,UA,994,N854UA,EWR,BOS,46.0,200,8,30,2013-12-01T13:00:00Z
83339,2013,12,1,827.0,830,-3.0,936.0,944,-8.0,9E,2901,N903XJ,JFK,BOS,44.0,187,8,30,2013-12-01T13:00:00Z
83340,2013,12,1,827.0,830,-3.0,931.0,955,-24.0,9E,2912,N910XJ,JFK,DCA,46.0,213,8,30,2013-12-01T13:00:00Z
