,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
193423,2013,5,1,555.0,600,-5.0,819.0,827,-8.0,DL,461,N644DL,LGA,ATL,112.0,762,6,0,2013-05-01T10:00:00Z
193424,2013,5,1,556.0,600,-4.0,818.0,835,-17.0,B6,517,N559JB,EWR,MCO,123.0,937,6,0,2013-05-01T10:00:00Z
193425,2013,5,1,556.0,600,-4.0,655.0,720,-25.0,MQ,3768,N543MQ,EWR,ORD,103.0,719,6,0,2013-05-01T10:00:00Z
193426,2013,5,1,556.0,605,-9.0,741.0,800,-19.0,MQ,4401,N723MQ,LGA,DTW,76.0,502,6,5,2013-05-01T10:00:00Z
193427,2013,5,1,557.0,600,-3.0,934.0,942,-8.0,B6,715,N537JB,JFK,SJU,192.0,1598,6,0,2013-05-01T10:00:00Z
193428,2013,5,1,557.0,600,-3.0,657.0,715,-18.0,WN,433,N479WN,EWR,MDW,96.0,711,6,0,2013-05-01T10:00:00Z
193429,2013,5,1,557.0,605,-8.0,731.0,735,-4.0,MQ,4518,N721MQ,LGA,RDU,65.0,431,6,5,2013-05-01T10:00:00Z
193430,2013,5,1,557.0,600,-3.0,704.0,727,-23.0,UA,1622,N24211,EWR,ORD,104.0,719,6,0,2013-05-01T10:00:00Z
193431,2013,5,1,558.0,600,-2.0,855.0,929,-34.0,UA,206,N830UA,EWR,SFO,337.0,2565,6,0,2013-05-01T10:00:00Z
193432,2013,5,1,559.0,600,-1.0,725.0,745,-20.0,WN,3938,N8313F,LGA,STL,123.0,888,6,0,2013-05-01T10:00:00Z
193433,2013,5,1,559.0,600,-1.0,817.0,815,2.0,FL,345,N174AT,LGA,ATL,113.0,762,6,0,2013-05-01T10:00:00Z
193434,2013,5,1,559.0,600,-1.0,842.0,914,-32.0,UA,1209,N36469,EWR,LAX,314.0,2454,6,0,2013-05-01T10:00:00Z
193435,2013,5,1,600.0,600,0.0,844.0,850,-6.0,AA,707,N3BXAA,LGA,DFW,185.0,1389,6,0,2013-05-01T10:00:00Z
193436,2013,5,1,601.0,604,-3.0,819.0,853,-34.0,UA,1506,N75426,EWR,LAS,293.0,2227,6,4,2013-05-01T10:00:00Z
193437,2013,5,1,602.0,605,-3.0,855.0,910,-15.0,AA,1837,N3HGAA,LGA,MIA,141.0,1096,6,5,2013-05-01T10:00:00Z
193438,2013,5,1,602.0,602,0.0,657.0,710,-13.0,B6,1170,N309JB,EWR,BOS,36.0,200,6,2,2013-05-01T10:00:00Z
193439,2013,5,1,603.0,610,-7.0,844.0,906,-22.0,B6,315,N663JB,JFK,FLL,138.0,1069,6,10,2013-05-01T10:00:00Z
193440,2013,5,1,603.0,610,-7.0,754.0,809,-15.0,DL,1919,N970DL,LGA,MSP,141.0,1020,6,10,2013-05-01T10:00:00Z
193441,2013,5,1,603.0,559,4.0,805.0,828,-23.0,UA,1469,N17244,EWR,DEN,215.0,1605,5,59,2013-05-01T09:00:00Z
193442,2013,5,1,604.0,610,-6.0,721.0,745,-24.0,AA,301,N479AA,LGA,ORD,106.0,733,6,10,2013-05-01T10:00:00Z
193443,2013,5,1,605.0,600,5.0,853.0,916,-23.0,UA,1169,N17139,JFK,LAX,321.0,2475,6,0,2013-05-01T10:00:00Z
193444,2013,5,1,605.0,613,-8.0,907.0,935,-28.0,UA,303,N510UA,JFK,SFO,340.0,2586,6,13,2013-05-01T10:00:00Z
193445,2013,5,1,605.0,615,-10.0,817.0,810,7.0,US,1657,N751UW,JFK,CLT,88.0,541,6,15,2013-05-01T10:00:00Z
193446,2013,5,1,606.0,610,-4.0,713.0,723,-10.0,EV,4196,N16954,EWR,IAD,45.0,212,6,10,2013-05-01T10:00:00Z
193447,2013,5,1,607.0,615,-8.0,855.0,915,-20.0,AA,1895,N3JYAA,EWR,MIA,148.0,1085,6,15,2013-05-01T10:00:00Z
193448,2013,5,1,608.0,615,-7.0,743.0,818,-35.0,EV,4901,N716EV,EWR,MSP,131.0,1008,6,15,2013-05-01T10:00:00Z
193449,2013,5,1,608.0,600,8.0,744.0,755,-11.0,EV,5592,N612QX,LGA,MEM,128.0,963,6,0,2013-05-01T10:00:00Z
193450,2013,5,1,608.0,611,-3.0,846.0,903,-17.0,UA,1115,N77520,EWR,TPA,138.0,997,6,11,2013-05-01T10:00:00Z
193451,2013,5,1,614.0,601,13.0,720.0,720,0.0,EV,4252,N17169,EWR,MKE,98.0,725,6,1,2013-05-01T10:00:00Z
193452,2013,5,1,620.0,624,-4.0,801.0,827,-26.0,EV,4557,N16987,EWR,CLT,84.0,529,6,24,2013-05-01T10:00:00Z
193453,2013,5,1,620.0,625,-5.0,852.0,925,-33.0,WN,1794,N912WN,EWR,HOU,194.0,1411,6,25,2013-05-01T10:00:00Z
193454,2013,5,1,620.0,624,-4.0,719.0,746,-27.0,UA,1686,N14704,EWR,BOS,36.0,200,6,24,2013-05-01T10:00:00Z
193455,2013,5,1,620.0,624,-4.0,741.0,801,-20.0,UA,1153,N73291,EWR,CLE,60.0,404,6,24,2013-05-01T10:00:00Z
193456,2013,5,1,621.0,627,-6.0,834.0,900,-26.0,B6,203,N794JB,JFK,LAS,290.0,2248,6,27,2013-05-01T10:00:00Z
193457,2013,5,1,621.0,630,-9.0,814.0,830,-16.0,MQ,4576,N506MQ,LGA,CLT,90.0,544,6,30,2013-05-01T10:00:00Z
193458,2013,5,1,621.0,630,-9.0,816.0,913,-57.0,US,195,N519UW,JFK,PHX,272.0,2153,6,30,2013-05-01T10:00:00Z
193459,2013,5,1,622.0,630,-8.0,848.0,844,4.0,DL,575,N359NB,EWR,ATL,114.0,746,6,30,2013-05-01T10:00:00Z
193460,2013,5,1,623.0,629,-6.0,831.0,825,6.0,US,1507,N564UW,EWR,CLT,83.0,529,6,29,2013-05-01T10:00:00Z
193461,2013,5,1,623.0,630,-7.0,803.0,820,-17.0,MQ,4599,N531MQ,LGA,MSP,141.0,1020,6,30,2013-05-01T10:00:00Z
193462,2013,5,1,624.0,630,-6.0,736.0,747,-11.0,B6,2,N353JB,JFK,BUF,53.0,301,6,30,2013-05-01T10:00:00Z
193463,2013,5,1,624.0,630,-6.0,854.0,906,-12.0,B6,389,N612JB,LGA,MCO,124.0,950,6,30,2013-05-01T10:00:00Z
193464,2013,5,1,625.0,630,-5.0,734.0,805,-31.0,AA,303,N4XVAA,LGA,ORD,106.0,733,6,30,2013-05-01T10:00:00Z
193465,2013,5,1,625.0,630,-5.0,824.0,832,-8.0,US,1433,N555AY,LGA,CLT,88.0,544,6,30,2013-05-01T10:00:00Z
193466,2013,5,1,627.0,630,-3.0,900.0,916,-16.0,B6,27,N566JB,JFK,TPA,135.0,1005,6,30,2013-05-01T10:00:00Z
193467,2013,5,1,628.0,630,-2.0,803.0,811,-8.0,EV,4334,N17560,EWR,CMH,69.0,463,6,30,2013-05-01T10:00:00Z
193468,2013,5,1,630.0,630,0.0,931.0,918,13.0,UA,842,N482UA,LGA,IAH,197.0,1416,6,30,2013-05-01T10:00:00Z
193469,2013,5,1,631.0,635,-4.0,819.0,844,-25.0,EV,4393,N27200,EWR,IND,86.0,645,6,35,2013-05-01T10:00:00Z
193470,2013,5,1,631.0,635,-4.0,839.0,909,-30.0,UA,589,N421UA,EWR,PHX,278.0,2133,6,35,2013-05-01T10:00:00Z
193471,2013,5,1,632.0,625,7.0,745.0,745,0.0,WN,3493,N8602F,LGA,MDW,106.0,725,6,25,2013-05-01T10:00:00Z
193472,2013,5,1,632.0,636,-4.0,903.0,942,-39.0,UA,1627,N76528,EWR,PBI,131.0,1023,6,36,2013-05-01T10:00:00Z
193473,2013,5,1,634.0,635,-1.0,900.0,905,-5.0,DL,1743,N916DE,JFK,ATL,115.0,760,6,35,2013-05-01T10:00:00Z
193474,2013,5,1,635.0,640,-5.0,1019.0,1040,-21.0,AA,413,N3AXAA,JFK,SJU,194.0,1598,6,40,2013-05-01T10:00:00Z
193475,2013,5,1,636.0,640,-4.0,750.0,806,-16.0,EV,4422,N14568,EWR,PIT,53.0,319,6,40,2013-05-01T10:00:00Z
193476,2013,5,1,637.0,640,-3.0,743.0,756,-13.0,EV,4533,N13538,EWR,BUF,44.0,282,6,40,2013-05-01T10:00:00Z
193477,2013,5,1,637.0,643,-6.0,824.0,849,-25.0,EV,4150,N12924,EWR,CVG,84.0,569,6,43,2013-05-01T10:00:00Z
193478,2013,5,1,639.0,630,9.0,830.0,803,27.0,EV,3821,N13550,EWR,RDU,72.0,416,6,30,2013-05-01T10:00:00Z
193479,2013,5,1,639.0,645,-6.0,838.0,853,-15.0,B6,117,N516JB,JFK,MSY,155.0,1182,6,45,2013-05-01T10:00:00Z
193480,2013,5,1,639.0,645,-6.0,843.0,841,2.0,US,1621,N539UW,EWR,CLT,84.0,529,6,45,2013-05-01T10:00:00Z
193481,2013,5,1,640.0,645,-5.0,933.0,946,-13.0,B6,135,N558JB,JFK,RSW,155.0,1074,6,45,2013-05-01T10:00:00Z
193482,2013,5,1,642.0,644,-2.0,748.0,813,-25.0,UA,1659,N38268,EWR,ORD,104.0,719,6,44,2013-05-01T10:00:00Z
193483,2013,5,1,643.0,650,-7.0,925.0,945,-20.0,AA,711,N3CCAA,LGA,DFW,193.0,1389,6,50,2013-05-01T10:00:00Z
193484,2013,5,1,645.0,647,-2.0,746.0,759,-13.0,EV,4241,N48901,EWR,DCA,43.0,199,6,47,2013-05-01T10:00:00Z
193485,2013,5,1,645.0,630,15.0,755.0,800,-5.0,B6,905,N193JB,JFK,ORD,107.0,740,6,30,2013-05-01T10:00:00Z
193486,2013,5,1,647.0,649,-2.0,752.0,754,-2.0,B6,1010,N231JB,JFK,BOS,35.0,187,6,49,2013-05-01T10:00:00Z
193487,2013,5,1,647.0,655,-8.0,845.0,920,-35.0,UA,437,N551UA,LGA,DEN,213.0,1620,6,55,2013-05-01T10:00:00Z
193488,2013,5,1,649.0,653,-4.0,833.0,859,-26.0,EV,4535,N17146,EWR,MSP,140.0,1008,6,53,2013-05-01T10:00:00Z
193489,2013,5,1,650.0,700,-10.0,838.0,920,-42.0,MQ,4534,N711MQ,LGA,XNA,153.0,1147,7,0,2013-05-01T11:00:00Z
193490,2013,5,1,650.0,653,-3.0,939.0,1003,-24.0,UA,1405,N27722,EWR,SEA,331.0,2402,6,53,2013-05-01T10:00:00Z
193491,2013,5,1,652.0,640,12.0,842.0,851,-9.0,EV,4122,N23139,EWR,SDF,95.0,642,6,40,2013-05-01T10:00:00Z
193492,2013,5,1,652.0,655,-3.0,754.0,820,-26.0,WN,404,N714CB,LGA,MKE,106.0,738,6,55,2013-05-01T10:00:00Z
193493,2013,5,1,653.0,700,-7.0,938.0,945,-7.0,AA,1949,N3CBAA,JFK,LAS,302.0,2248,7,0,2013-05-01T11:00:00Z
193494,2013,5,1,653.0,700,-7.0,923.0,950,-27.0,AA,2083,N544AA,EWR,DFW,183.0,1372,7,0,2013-05-01T11:00:00Z
193495,2013,5,1,654.0,700,-6.0,934.0,1019,-45.0,B6,671,N807JB,JFK,LAX,309.0,2475,7,0,2013-05-01T11:00:00Z
193496,2013,5,1,654.0,700,-6.0,931.0,950,-19.0,DL,2285,N370NW,LGA,MCO,123.0,950,7,0,2013-05-01T11:00:00Z
193497,2013,5,1,655.0,700,-5.0,957.0,1010,-13.0,AA,2279,N3BLAA,LGA,MIA,148.0,1096,7,0,2013-05-01T11:00:00Z
193498,2013,5,1,655.0,655,0.0,934.0,935,-1.0,AA,1815,N5CNAA,JFK,MCO,126.0,944,6,55,2013-05-01T10:00:00Z
193499,2013,5,1,655.0,700,-5.0,944.0,1007,-23.0,DL,2003,N904DL,LGA,MIA,144.0,1096,7,0,2013-05-01T11:00:00Z
193500,2013,5,1,655.0,645,10.0,903.0,914,-11.0,UA,1409,N17245,EWR,DEN,221.0,1605,6,45,2013-05-01T10:00:00Z
193501,2013,5,1,655.0,700,-5.0,801.0,805,-4.0,US,2116,N946UW,LGA,BOS,34.0,184,7,0,2013-05-01T11:00:00Z
193502,2013,5,1,655.0,700,-5.0,811.0,808,3.0,US,2163,N750UW,LGA,DCA,36.0,214,7,0,2013-05-01T11:00:00Z
193503,2013,5,1,656.0,659,-3.0,956.0,951,5.0,B6,49,N580JB,JFK,PBI,134.0,1028,6,59,2013-05-01T10:00:00Z
193504,2013,5,1,656.0,705,-9.0,1005.0,1011,-6.0,DL,1879,N362NW,LGA,FLL,151.0,1076,7,5,2013-05-01T11:00:00Z
193505,2013,5,1,657.0,705,-8.0,927.0,932,-5.0,B6,611,N508JB,JFK,JAX,111.0,828,7,5,2013-05-01T11:00:00Z
193506,2013,5,1,657.0,700,-3.0,957.0,1015,-18.0,VX,399,N630VA,JFK,LAX,313.0,2475,7,0,2013-05-01T11:00:00Z
193507,2013,5,1,657.0,653,4.0,958.0,1002,-4.0,UA,1516,N57862,EWR,LAX,312.0,2454,6,53,2013-05-01T10:00:00Z
193508,2013,5,1,658.0,705,-7.0,924.0,929,-5.0,EV,4137,N14173,EWR,ATL,109.0,746,7,5,2013-05-01T11:00:00Z
193509,2013,5,1,658.0,700,-2.0,1016.0,1016,0.0,DL,1415,N389DA,JFK,SLC,274.0,1990,7,0,2013-05-01T11:00:00Z
193510,2013,5,1,658.0,700,-2.0,925.0,928,-3.0,DL,1547,N985DL,LGA,ATL,113.0,762,7,0,2013-05-01T11:00:00Z
193511,2013,5,1,700.0,700,0.0,1008.0,1034,-26.0,DL,1865,N624AG,JFK,SFO,334.0,2586,7,0,2013-05-01T11:00:00Z
193512,2013,5,1,707.0,717,-10.0,851.0,912,-21.0,EV,4704,N14960,EWR,GSP,83.0,594,7,17,2013-05-01T11:00:00Z
193513,2013,5,1,708.0,710,-2.0,812.0,840,-28.0,WN,1171,N735SA,EWR,BNA,104.0,748,7,10,2013-05-01T11:00:00Z
193514,2013,5,1,708.0,710,-2.0,931.0,1029,-58.0,UA,571,N461UA,EWR,SNA,304.0,2434,7,10,2013-05-01T11:00:00Z
193515,2013,5,1,715.0,722,-7.0,1002.0,1010,-8.0,UA,1025,N14731,LGA,IAH,202.0,1416,7,22,2013-05-01T11:00:00Z
193516,2013,5,1,718.0,729,-11.0,1002.0,1020,-18.0,B6,361,N655JB,LGA,PBI,135.0,1035,7,29,2013-05-01T11:00:00Z
193517,2013,5,1,718.0,720,-2.0,918.0,935,-17.0,WN,35,N295WN,EWR,DEN,221.0,1605,7,20,2013-05-01T11:00:00Z
193518,2013,5,1,720.0,727,-7.0,907.0,925,-18.0,EV,4246,N12922,EWR,DTW,77.0,488,7,27,2013-05-01T11:00:00Z
193519,2013,5,1,720.0,726,-6.0,1023.0,1057,-34.0,UA,1668,N37287,EWR,SFO,338.0,2565,7,26,2013-05-01T11:00:00Z
193520,2013,5,1,721.0,725,-4.0,838.0,905,-27.0,AA,305,N557AA,LGA,ORD,107.0,733,7,25,2013-05-01T11:00:00Z
193521,2013,5,1,721.0,725,-4.0,948.0,1015,-27.0,AS,21,N413AS,EWR,SEA,312.0,2402,7,25,2013-05-01T11:00:00Z
193522,2013,5,1,721.0,700,21.0,1007.0,1011,-4.0,DL,763,N722TW,JFK,LAX,308.0,2475,7,0,2013-05-01T11:00:00Z
193523,2013,5,1,722.0,725,-3.0,1008.0,1040,-32.0,AA,443,N327AA,JFK,MIA,140.0,1089,7,25,2013-05-01T11:00:00Z
193524,2013,5,1,722.0,725,-3.0,953.0,1010,-17.0,UA,1592,N79521,EWR,MCO,132.0,937,7,25,2013-05-01T11:00:00Z
193525,2013,5,1,723.0,730,-7.0,1012.0,1105,-53.0,VX,183,N843VA,EWR,SFO,338.0,2565,7,30,2013-05-01T11:00:00Z
193526,2013,5,1,724.0,731,-7.0,1006.0,1015,-9.0,UA,364,N584UA,EWR,IAH,195.0,1400,7,31,2013-05-01T11:00:00Z
193527,2013,5,1,725.0,730,-5.0,1100.0,1128,-28.0,B6,215,N589JB,EWR,SJU,194.0,1608,7,30,2013-05-01T11:00:00Z
193528,2013,5,1,726.0,736,-10.0,838.0,854,-16.0,EV,4218,N27962,EWR,BNA,103.0,748,7,36,2013-05-01T11:00:00Z
193529,2013,5,1,728.0,730,-2.0,1011.0,1050,-39.0,AA,33,N323AA,JFK,LAX,310.0,2475,7,30,2013-05-01T11:00:00Z
193530,2013,5,1,729.0,700,29.0,835.0,830,5.0,UA,1430,N78501,LGA,ORD,101.0,733,7,0,2013-05-01T11:00:00Z
193531,2013,5,1,732.0,739,-7.0,821.0,841,-20.0,EV,3822,N15555,EWR,BDL,23.0,116,7,39,2013-05-01T11:00:00Z
193532,2013,5,1,732.0,735,-3.0,941.0,1005,-24.0,WN,2870,N907WN,LGA,DEN,224.0,1620,7,35,2013-05-01T11:00:00Z
193533,2013,5,1,735.0,735,0.0,1046.0,1110,-24.0,VX,11,N839VA,JFK,SFO,340.0,2586,7,35,2013-05-01T11:00:00Z
193534,2013,5,1,738.0,740,-2.0,1010.0,1040,-30.0,AA,715,N468AA,LGA,DFW,192.0,1389,7,40,2013-05-01T11:00:00Z
193535,2013,5,1,739.0,745,-6.0,1015.0,1046,-31.0,DL,183,N3754A,JFK,SEA,311.0,2422,7,45,2013-05-01T11:00:00Z
193536,2013,5,1,739.0,740,-1.0,851.0,900,-9.0,WN,3052,N499WN,EWR,MDW,101.0,711,7,40,2013-05-01T11:00:00Z
193537,2013,5,1,740.0,746,-6.0,1037.0,1109,-32.0,UA,1735,N38727,EWR,LAX,315.0,2454,7,46,2013-05-01T11:00:00Z
193538,2013,5,1,741.0,745,-4.0,856.0,928,-32.0,EV,4099,N13949,EWR,STL,117.0,872,7,45,2013-05-01T11:00:00Z
193539,2013,5,1,742.0,745,-3.0,935.0,956,-21.0,EV,4237,N13132,EWR,CHS,93.0,628,7,45,2013-05-01T11:00:00Z
193540,2013,5,1,743.0,750,-7.0,1017.0,1035,-18.0,B6,983,N565JB,LGA,TPA,138.0,1010,7,50,2013-05-01T11:00:00Z
193541,2013,5,1,743.0,745,-2.0,1014.0,1004,10.0,DL,807,N999DN,EWR,ATL,107.0,746,7,45,2013-05-01T11:00:00Z
193542,2013,5,1,744.0,746,-2.0,906.0,927,-21.0,EV,4125,N11535,EWR,GSO,67.0,445,7,46,2013-05-01T11:00:00Z
193543,2013,5,1,744.0,744,0.0,1026.0,1046,-20.0,UA,1547,N36207,EWR,FLL,142.0,1065,7,44,2013-05-01T11:00:00Z
193544,2013,5,1,746.0,755,-9.0,945.0,1004,-19.0,9E,3879,N8587E,EWR,CVG,81.0,569,7,55,2013-05-01T11:00:00Z
193545,2013,5,1,747.0,800,-13.0,1048.0,1106,-18.0,B6,553,N643JB,EWR,RSW,150.0,1068,8,0,2013-05-01T12:00:00Z
193546,2013,5,1,748.0,755,-7.0,857.0,920,-23.0,MQ,3737,N515MQ,EWR,ORD,101.0,719,7,55,2013-05-01T11:00:00Z
193547,2013,5,1,749.0,750,-1.0,1127.0,1155,-28.0,AA,655,N5FKAA,JFK,STT,199.0,1623,7,50,2013-05-01T11:00:00Z
193548,2013,5,1,749.0,750,-1.0,1128.0,1148,-20.0,UA,1216,N76526,EWR,SJU,199.0,1608,7,50,2013-05-01T11:00:00Z
193549,2013,5,1,749.0,755,-6.0,929.0,949,-20.0,US,1733,N188US,LGA,CLT,78.0,544,7,55,2013-05-01T11:00:00Z
193550,2013,5,1,750.0,755,-5.0,928.0,1005,-37.0,9E,3353,N906XJ,JFK,DTW,79.0,509,7,55,2013-05-01T11:00:00Z
193551,2013,5,1,750.0,756,-6.0,1046.0,1037,9.0,B6,281,N586JB,JFK,MCO,126.0,944,7,56,2013-05-01T11:00:00Z
193552,2013,5,1,750.0,755,-5.0,1027.0,1045,-18.0,B6,341,N706JB,JFK,SRQ,144.0,1041,7,55,2013-05-01T11:00:00Z
193553,2013,5,1,751.0,756,-5.0,923.0,931,-8.0,B6,1103,N178JB,JFK,RDU,69.0,427,7,56,2013-05-01T11:00:00Z
193554,2013,5,1,752.0,800,-8.0,941.0,1013,-32.0,EV,4462,N14116,EWR,OMA,151.0,1134,8,0,2013-05-01T12:00:00Z
193555,2013,5,1,752.0,755,-3.0,913.0,910,3.0,MQ,4418,N852MQ,JFK,DCA,44.0,213,7,55,2013-05-01T11:00:00Z
193556,2013,5,1,753.0,800,-7.0,1042.0,1135,-53.0,AA,59,N328AA,JFK,SFO,331.0,2586,8,0,2013-05-01T12:00:00Z
193557,2013,5,1,754.0,801,-7.0,900.0,917,-17.0,EV,3843,N15912,EWR,BTV,47.0,266,8,1,2013-05-01T12:00:00Z
193558,2013,5,1,754.0,800,-6.0,849.0,908,-19.0,US,2118,N950UW,LGA,BOS,36.0,184,8,0,2013-05-01T12:00:00Z
193559,2013,5,1,755.0,800,-5.0,921.0,945,-24.0,9E,3611,N8969A,JFK,PIT,60.0,340,8,0,2013-05-01T12:00:00Z
193560,2013,5,1,755.0,800,-5.0,929.0,1001,-32.0,DL,2245,N315NB,EWR,MSP,133.0,1008,8,0,2013-05-01T12:00:00Z
193561,2013,5,1,756.0,800,-4.0,953.0,1017,-24.0,DL,715,N360NB,LGA,MSY,155.0,1183,8,0,2013-05-01T12:00:00Z
193562,2013,5,1,756.0,759,-3.0,1019.0,1028,-9.0,DL,2047,N676DL,LGA,ATL,111.0,762,7,59,2013-05-01T11:00:00Z
193563,2013,5,1,756.0,800,-4.0,901.0,914,-13.0,US,2165,N768US,LGA,DCA,43.0,214,8,0,2013-05-01T12:00:00Z
193564,2013,5,1,757.0,804,-7.0,1013.0,1019,-6.0,EV,4712,N11121,EWR,MSY,160.0,1167,8,4,2013-05-01T12:00:00Z
193565,2013,5,1,757.0,759,-2.0,1040.0,1104,-24.0,B6,25,N760JB,JFK,FLL,137.0,1069,7,59,2013-05-01T11:00:00Z
193566,2013,5,1,757.0,800,-3.0,1052.0,1127,-35.0,UA,397,N512UA,JFK,SFO,335.0,2586,8,0,2013-05-01T12:00:00Z
193567,2013,5,1,758.0,806,-8.0,946.0,1003,-17.0,EV,4691,N17138,EWR,DAY,81.0,533,8,6,2013-05-01T12:00:00Z
193568,2013,5,1,758.0,800,-2.0,948.0,958,-10.0,B6,1273,N328JB,JFK,CHS,90.0,636,8,0,2013-05-01T12:00:00Z
193569,2013,5,1,759.0,759,0.0,1047.0,1109,-22.0,AA,2267,N3GXAA,LGA,MIA,145.0,1096,7,59,2013-05-01T11:00:00Z
193570,2013,5,1,800.0,810,-10.0,907.0,936,-29.0,B6,1204,N298JB,JFK,BUF,50.0,301,8,10,2013-05-01T12:00:00Z
193571,2013,5,1,802.0,807,-5.0,1027.0,1100,-33.0,UA,465,N464UA,EWR,DFW,180.0,1372,8,7,2013-05-01T12:00:00Z
193572,2013,5,1,803.0,804,-1.0,943.0,954,-11.0,EV,4548,N16541,EWR,RDU,67.0,416,8,4,2013-05-01T12:00:00Z
193573,2013,5,1,803.0,805,-2.0,1052.0,1102,-10.0,DL,1109,N914DL,LGA,TPA,140.0,1010,8,5,2013-05-01T12:00:00Z
193574,2013,5,1,803.0,758,5.0,912.0,931,-19.0,UA,1135,N76514,EWR,ORD,102.0,719,7,58,2013-05-01T11:00:00Z
193575,2013,5,1,804.0,800,4.0,1025.0,1050,-25.0,B6,625,N355JB,JFK,HOU,184.0,1428,8,0,2013-05-01T12:00:00Z
193576,2013,5,1,804.0,715,49.0,941.0,912,29.0,DL,831,N328NW,LGA,DTW,74.0,502,7,15,2013-05-01T11:00:00Z
193577,2013,5,1,805.0,810,-5.0,951.0,1027,-36.0,9E,3538,N927XJ,JFK,MSP,142.0,1029,8,10,2013-05-01T12:00:00Z
193578,2013,5,1,805.0,805,0.0,1103.0,1103,0.0,DL,2395,N355NW,LGA,PBI,147.0,1035,8,5,2013-05-01T12:00:00Z
193579,2013,5,1,806.0,810,-4.0,1138.0,1201,-23.0,B6,717,N651JB,JFK,SJU,190.0,1598,8,10,2013-05-01T12:00:00Z
193580,2013,5,1,806.0,810,-4.0,1024.0,1049,-25.0,DL,1429,N614DL,JFK,LAS,294.0,2248,8,10,2013-05-01T12:00:00Z
193581,2013,5,1,807.0,815,-8.0,923.0,941,-18.0,EV,3848,N13913,EWR,ORF,56.0,284,8,15,2013-05-01T12:00:00Z
193582,2013,5,1,807.0,805,2.0,1048.0,1117,-29.0,DL,1271,N310NW,JFK,FLL,140.0,1069,8,5,2013-05-01T12:00:00Z
193583,2013,5,1,807.0,815,-8.0,1023.0,1038,-15.0,FL,346,N951AT,LGA,ATL,111.0,762,8,15,2013-05-01T12:00:00Z
193584,2013,5,1,809.0,811,-2.0,918.0,921,-3.0,EV,4696,N12996,EWR,MHT,39.0,209,8,11,2013-05-01T12:00:00Z
193585,2013,5,1,811.0,815,-4.0,1059.0,1122,-23.0,DL,269,N991DL,JFK,MIA,144.0,1089,8,15,2013-05-01T12:00:00Z
193586,2013,5,1,812.0,815,-3.0,1032.0,1047,-15.0,DL,914,N335NW,LGA,DEN,224.0,1620,8,15,2013-05-01T12:00:00Z
193587,2013,5,1,812.0,815,-3.0,1014.0,1010,4.0,US,675,N642AW,EWR,CLT,83.0,529,8,15,2013-05-01T12:00:00Z
193588,2013,5,1,814.0,815,-1.0,1008.0,1018,-10.0,DL,2119,N324US,LGA,MSP,147.0,1020,8,15,2013-05-01T12:00:00Z
193589,2013,5,1,815.0,820,-5.0,916.0,930,-14.0,AA,1838,N3AAAA,JFK,BOS,34.0,187,8,20,2013-05-01T12:00:00Z
193590,2013,5,1,815.0,825,-10.0,1040.0,1023,17.0,B6,219,N317JB,JFK,CLT,93.0,541,8,25,2013-05-01T12:00:00Z
193591,2013,5,1,816.0,822,-6.0,928.0,940,-12.0,UA,428,N827UA,EWR,BOS,37.0,200,8,22,2013-05-01T12:00:00Z
